-3.13	42.5	9977	791
-3.61	43.12	9977	2236
-3.67	41.62	9977	597
-3.8	41.74	9977	401
-3.31	42.99	9977	5026
-3.44	42.86	9977	509
-3.47	43.07	9977	972
-3.65	43.04	9977	599
-3.77	43.02	9977	528
-3.55	42.83	9977	573
-3.11	41.95	9977	913
-2.98	41.95	9977	510
-4.02	42.4	9977	1543
-3.85	42.05	9977	416
-3.93	41.85	9977	826
-4.02	41.83	9977	563
-3.29	43.12	9977	3338
-3.07	41.94	9977	789
-3.75	41.68	9977	559
-3.65	42.04	9977	599
-3.57	42.94	9977	3798
-3.58	42.45	9977	650
-3.74	42.39	9977	601
-3.22	42.98	9977	1080
-3.23	42.79	9977	1525
-3.38	42.8	9977	1200
-3.8	42.94	9977	1413
-3.74	42.74	9977	1169
-3.98	42.59	9977	3764
-4.2	42.61	9977	933
-4.23	42.44	9977	2728
-4.12	42.28	9977	2828
-3.67	42.35	9977	1629.89
-3.78	42.3	9977	1177
-3.83	42.48	9977	1186
-3.88	42.4	9977	953
-3.83	42.34	9977	858
-3.88	42.24	9977	2536
-3.96	42.22	9977	1093
-3.86	42.09	9977	626
-3.97	42.07	9977	2095
-3.78	42	9977	4286
-3.71	42.13	9977	1551
-3.51	42.26	9977	2242
-3.66	42.22	9977	1500
-3.52	42.03	9977	1844
-3.8	41.81	9977	1433
-3.87	41.75	9977	679
-4	41.73	9977	771
-3.82	41.59	9977	1280
-3.91	41.66	9977	4484
-3.67	41.65	9977	3054.2
-3.7	41.53	9977	1206
-3.52	41.64	9977	1251
-3.44	41.7	9977	1079
-3.57	41.8	9977	1124
-3.45	41.86	9977	1453
-3.33	41.84	9977	1733
-3.17	41.85	9977	1060
-3.4	42.35	9977	1460
-3.35	42.56	9977	7184
-3.39	42.69	9977	3507
-3.15	42.63	9977	1281
-2.99	42.69	9977	3585.4
-2.69	42.71	9977	1190
-3.16	42.42	9977	3256
-3.21	42.31	9977	2212
-3.27	42.03	9977	3838
-3.06	42.06	9977	2922
-3.66	41.83	9977	1870
-3.31	42.16	9977	838
-3.48	42.45	9977	884
-3.67	42.55	9977	1538
-5.85	42.16	9977	1006
-4.98	42.68	9977	776
-5.67	42.16	9977	638
-5.56	42.43	9977	697
-6.67	42.65	9977	967
-6.91	42.71	9977	484
-5.9	42.29	9977	1031.2
-6.97	42.61	9977	411
-6.44	42.65	9977	1106.3
-5.94	42.51	9977	3077
-6.67	42.38	9977	728
-5.68	42.34	9977	869
-6.57	42.74	9977	449
-4.85	42.98	9977	597
-6.72	42.49	9977	530
-5.81	42.45	9977	1944
-6.62	42.62	9977	1287
-5.52	42.4	9977	632
-6.16	42.97	9977	1165
-6.72	42.6	9977	4844
-6.67	42.58	9977	3084
-6.77	42.84	9977	428
-5.55	42.97	9977	441
-6.72	42.55	9977	3530
-5.83	42.59	9977	2755
-5.75	42.8	9977	643
-6.78	42.49	9977	641
-6.17	42.19	9977	1177
-6.45	42.57	9977	1870
-5.84	42.25	9977	729
-5.6	42.11	9977	704
-5.77	42.61	9977	1073
-6.5	42.61	9977	1765
-6.85	42.57	9977	1245
-5.1	42.93	9977	1194
-5.66	42.73	9977	1654
-5.15	42.64	9977	628
-6.58	42.64	9977	1498
-5.68	42.47	9977	2170
-6.63	42.27	9977	1067
-5.22	42.78	9977	726
-6.33	42.66	9977	1401
-5.53	42.74	9977	1101
-5.26	42.66	9977	1379
-5.87	42.46	9977	1145
-6.26	42.74	9977	2079
-5.75	42.31	9977	961
-5.65	42.24	9977	1598
-5.57	42.57	9977	1398.09
-6.37	42.38	9977	544
-6.24	42.31	9977	1007
-5.87	42.64	9977	1273
-6.11	42.57	9977	552
-5.38	42.5	9977	1773
-5.44	42.5	9977	412
-5.52	42.85	9977	1732
-6.45	42.52	9977	767
-6.18	42.83	9977	703
-6.39	42.72	9977	970
-6.98	42.55	9977	531
-5.86	42.69	9977	470
-5.56	42.52	9977	1447
-5.93	42.31	9977	561
-6.4	42.87	9977	1523
-6.51	42.81	9977	1890
-5.66	42.3	9977	598
-6.57	42.51	9977	6146.9
-6.68	42.48	9977	1004
-4.96	42.89	9977	475
-6.77	42.42	9977	1936
-6.01	42.65	9977	1156
-5.86	42.2	9977	567
-6.07	42.26	9977	841
-5.85	42.29	9977	412
-5.97	42.36	9977	1163
-6.01	42.82	9977	1064
-5.76	42.7	9977	591
-5.61	42.81	9977	5214
-5.78	42.23	9977	845
-5.16	42.84	9977	1989
-5.65	42.61	9977	2348.7
-6.63	42.66	9977	601
-5.91	42.39	9977	1136
-5.99	42.99	9977	1021
-6	42.47	9977	2289
-5.72	42.41	9977	400
-5.4	42.76	9977	666
-6.27	42.44	9977	472
-5.91	42.24	9977	1427
-5.92	42.36	9977	733
-5.73	42.35	9977	3170
-5.83	42.74	9977	461
-5.84	42.48	9977	2639
-5.62	42.54	9977	1578
-5.63	42.65	9977	2352
-6.86	42.5	9977	550
-5.89	42.33	9977	2034
-6.5	42.71	9977	4392
-6.32	42.55	9977	3271
-6.85	42.66	9977	606
-5.87	42.54	9977	1380
-5.78	42.38	9977	745
-5.46	42.59	9977	1658
-5.82	42.31	9977	455
-5.41	42.98	9977	448
-5.42	42.88	9977	403
-5.23	42.55	9977	1618
-6.03	42.4	9977	666
-6.11	42.43	9977	790
-5.63	42.41	9977	1252
-5.68	42.57	9977	4208
-5.41	42.83	9977	459
-6.76	42.76	9977	3052
-5.54	42.49	9977	877
-6.95	42.66	9977	950
-5.33	42.77	9977	561
-5.38	42.67	9977	1399
-6.35	42.98	9977	1495.6
-5.77	42.5	9977	1016
-6.77	42.56	9977	2371
-5.58	42.27	9977	481
-6.8	42.71	9977	3941
-6.18	42.64	9977	881
-5.58	42.18	9977	461
-5.6	42.34	9977	1428
-6.01	42.58	9977	1020
-6.02	42.29	9977	1135
-6.05	42.5	9977	742
-5.54	42.11	9977	1101
-5.54	42.65	9977	7389
-5.92	42.43	9977	3579
-5.92	42.47	9977	1002
-5.38	42.53	9977	1228
-5.49	42.52	9977	1807
-5.84	42.38	9977	1060
-4.97	42.54	9977	715
-5.72	42.26	9977	697
-5.7	42.95	9977	1342
-5.52	42.19	9977	576
-6.65	42.83	9977	6374
-5.93	42.88	9977	860
-5.89	42.77	9977	1383
-5.66	42.87	9977	5640
-6.43	42.3	9977	1017
-6.14	42.46	9977	1308.6
-6.1	42.32	9977	1148
-5.98	42.18	9977	1768
-5.75	42.15	9977	851
-5.56	42.22	9977	1074
-5.45	42.1	9977	2446
-5.47	42.43	9977	1310
-5.51	42.35	9977	950
-5.22	42.29	9977	1685
-5.01	42.36	9977	4163
-5.19	42.43	9977	1220
-5.43	42.17	9977	1017
-5.47	42.29	9977	4987
-5.35	42.39	9977	1383
-5.01	42.57	9977	1106
-5.12	42.52	9977	613
-4.97	42.82	9977	1514
-5.09	42.77	9977	4707
-5.26	42.9	9977	2783
-5.04	43.01	9977	1197
-4.96	43.16	9977	843
-5.26	43.03	9977	870
-4.45	42.16	9977	610
-4.02	42.78	9977	75
-4.59	42.81	9977	652
-4.56	41.88	9977	2912
-4.3	42.33	9977	552
-4.16	42.78	9977	533
-4.83	42.51	9977	570
-4.46	41.88	9977	563
-4.77	42.87	9977	1903
-4.49	41.95	9977	4491
-4.61	42.08	9977	896
-4.32	41.96	9977	478
-4.84	42.62	9977	467
-4.51	43.01	9977	482
-4.33	42.9	9977	2896
-4.54	42.89	9977	3206
-4.34	42.78	9977	8292
-4.84	42.74	9977	9411
-4.67	42.76	9977	2170
-4.57	42.61	9977	1940
-4.31	42.67	9977	1598
-4.37	42.56	9977	3522
-4.74	42.59	9977	3513
-4.78	42.54	9977	947
-4.69	42.44	9977	2432
-4.41	42.25	9977	2610
-4.91	42.32	9977	1878
-4.87	42.23	9977	1467
-4.88	42.04	9977	2186
-4.76	41.91	9977	1216
-4.55	42	9977	8050.6
-4.46	42.09	9977	1085
-4.63	42.09	9977	1438
-4.77	42.04	9977	1247
-4.41	41.97	9977	1046
-4.21	41.9	9977	3142
-4.43	41.92	9977	6538
-4.36	41.82	9977	1294
-4.24	42.05	9977	2710
-4.3	42.16	9977	1520
-4.06	41.96	9977	980
-4.39	42.41	9977	2690
-4.67	42.23	9977	985
-4.68	42.17	9977	2615
-4.79	42.1	9977	1118
-4.26	42.26	9977	652
-4.55	42.41	9977	5001
-4.51	42.19	9977	588
-6.78	40.71	9977	416
-5.54	40.99	9977	477
-5.39	41.05	9977	546
-5.64	40.9	9977	513
-5.43	40.99	9977	1008
-6.62	40.83	9977	464
-5.88	40.92	9977	580
-6.35	40.83	9977	463
-6.56	41.14	9977	494
-5.59	40.97	9977	1546
-6.17	40.74	9977	560
-5.53	40.95	9977	1004
-5.56	40.9	9977	642
-5.24	40.98	9977	427
-5.73	40.34	9977	1123
-5.17	41.13	9977	1385
-5.63	40.92	9977	1292
-5.91	40.31	9977	578
-6.3	40.89	9977	599
-5.74	40.96	9977	703
-6.87	40.99	9977	594
-5.55	40.72	9977	597
-5.53	41.03	9977	564
-5.28	40.84	9977	1745
-6.21	40.56	9977	455
-6.29	40.75	9977	579
-6.58	41.18	9977	488
-5.69	41.05	9977	592
-5.47	40.78	9977	406
-6.81	40.29	9977	719
-6.73	40.3	9977	503
-5.58	40.95	9977	732
-6.65	40.29	9977	499
-5.68	40.96	9977	1584.57
-5.88	40.5	9977	463
-5.91	40.55	9977	451
-5.62	40.94	9977	9884
-5.28	40.79	9977	586
-6.74	41.05	9977	483
-5.25	41.17	9977	437
-5.59	40.85	9977	3002
-5.65	41.18	9977	708
-5.35	40.85	9977	577
-5.76	41.19	9977	484
-5.96	40.54	9977	464
-6.71	41.1	9977	626
-5.35	40.99	9977	1400
-5.4	41	9977	1015
-5.83	40.97	9977	1744
-5.51	40.91	9977	793
-6.13	40.81	9977	2999
-6.47	40.73	9977	1926
-6.65	40.96	9977	2839
-6.43	41.03	9977	4869
-6.77	40.95	9977	1244
-6.65	41.09	9977	1811
-6.68	40.87	9977	1058
-6.74	40.76	9977	911
-6.68	40.6	9977	824
-6.73	40.53	9977	2011
-6.71	40.42	9977	2304
-6.5	40.52	9977	1672
-6.6	40.35	9977	969
-6.29	40.51	9977	965
-5.72	40.74	9977	2804
-5.9	40.65	9977	2090
-6.1	40.62	9977	2258
-5.82	40.41	9977	1844.2
-5.94	40.47	9977	1467
-6.04	40.4	9977	1034
-5.96	40.35	9977	804
-5.86	40.35	9977	1103
-6.05	40.48	9977	2534
-6.28	40.62	9977	1471
-6.11	40.53	9977	1899
-6.46	40.87	9977	2384
-6.36	41.21	9977	1836
-6.5	41.19	9977	910
-6.63	41.18	9977	1898
-6.2	41.14	9977	1071
-6.2	40.99	9977	1499
-5.24	40.9	9977	8083
-5.64	41.02	9977	3267
-5.69	40.88	9977	1277
-5.52	40.77	9977	5908
-5.53	41.1	9977	2687
-5.49	41	9977	723
-5.38	41.1	9977	2646
-5.24	41.07	9977	833
-5.2	41.03	9977	861
-5.15	40.98	9977	978
-5.74	41.04	9977	3445
-5.97	40.97	9977	1231
-5.93	40.81	9977	2251
-5.8	40.54	9977	2278
-5.68	40.47	9977	1429
-5.55	40.49	9977	1857
-5.68	40.58	9977	5283
-5.56	40.56	9977	878
-5.48	40.65	9977	1534
-5.39	40.75	9977	1644
-5.27	40.75	9977	1206
-5.4	40.94	9977	1482
-5.4	40.86	9977	1037
-5.77	41.13	9977	1909
-6	41.11	9977	3002
-4.17	41.18	9977	409
-4.34	41.14	9977	753
-3.95	41.26	9977	3442
-4.11	41.16	9977	589
-4.21	40.73	9977	6044
-4.18	41.23	9977	979
-4.28	41.29	9977	664
-4.12	41.34	9977	452
-4.08	41.28	9977	583
-4.19	41.15	9977	1037
-4.43	41.21	9977	1478
-4.03	40.92	9977	2681
-4.43	41.28	9977	616
-4.28	41.31	9977	753
-4.43	40.94	9977	465
-4.01	40.86	9977	5166
-4.41	40.76	9977	1538
-4.54	41.29	9977	756
-4.17	41.26	9977	614
-4.28	41.35	9977	9527
-4.44	41.39	9977	1187
-4.44	41.33	9977	1361
-4.54	41.23	9977	2451
-4.29	41.22	9977	1856
-4.38	41.02	9977	2328
-4.45	41.13	9977	3477
-4.58	41.14	9977	1005
-4.61	41.09	9977	1441
-4.55	41.01	9977	838
-4.44	40.87	9977	992
-4.31	40.75	9977	1294
-4.16	40.83	9977	1784
-4.3	40.91	9977	1378
-4.2	40.97	9977	1491
-4.14	40.96	9977	5445.4
-4.07	40.98	9977	1939
-4.16	41.07	9977	1891
-4.24	41.13	9977	2784
-3.98	41.12	9977	2194
-3.93	41.02	9977	1066
-3.81	41.09	9977	1731
-4.09	41.21	9977	1041
-3.93	41.2	9977	1282
-3.65	41.16	9977	1676
-3.77	41.31	9977	2880
-3.44	41.29	9977	2397
-3.34	41.37	9977	1570
-3.57	41.47	9977	1531
-3.68	41.39	9977	1741
-3.94	41.49	9977	1965
-4.11	41.4	9977	2233
-3.94	41.32	9977	951
-2.86	41.92	9977	2051
-2.93	41.97	9977	1473
-2.64	41.51	9977	426
-3	41.84	9977	945
-2.45	41.68	9977	408
-2.16	41.22	9977	471
-2.64	41.59	9977	674
-2.29	42.02	9977	973
-2.41	41.97	9977	1855
-2.72	41.98	9977	2171
-2.6	41.79	9977	3613.9
-1.9	41.86	9977	3591
-2.47	41.5	9977	7298
-2.24	41.26	9977	2861
-2.55	41.23	9977	1468
-2.91	41.4	9977	2333
-2.99	41.59	9977	6549
-3.19	41.52	9977	4164
-3.39	41.61	9977	1568
-3.12	41.81	9977	3249
-2.84	41.75	9977	875
-2.7	41.61	9977	868
-2.64	41.71	9977	690
-2.01	41.79	9977	5338
-2.13	41.58	9977	3155
-5.22	41.3	9977	1677
-4.66	41.38	9977	721
-4.63	41.53	9977	1364
-4.79	41.62	9977	2609
-4.71	41.53	9977	1429
-4.65	41.59	9977	2725
-4.33	41.52	9977	971
-4.75	41.7	9977	951
-4.52	41.35	9977	6125
-4.71	41.57	9977	1491.5
-4.77	41.74	9977	618
-5.09	41.38	9977	2287
-5.07	41.26	9977	421
-4.52	41.54	9977	658
-4.69	41.47	9977	1117
-4.59	41.36	9977	3227
-5.12	41.42	9977	827
-4.57	41.48	9977	2549
-4.82	41.33	9977	502
-4.82	41.37	9977	524
-4.99	41.41	9977	1495
-4.47	41.44	9977	817
-5.29	41.47	9977	458
-4.66	41.69	9977	1930
-4.41	41.61	9977	641
-4.9	41.44	9977	1066
-4.84	41.46	9977	1027
-5.18	41.35	9977	641
-4.82	41.59	9977	3038
-4.58	41.6	9977	6010
-4.29	41.66	9977	529
-4.79	41.48	9977	1563
-4.7	41.63	9977	3199.46
-4.75	41.51	9977	1404
-5.1	41.83	9977	1234
-5.18	41.76	9977	453
-4.84	41.51	9977	957
-5.01	41.32	9977	595
-4.86	41.69	9977	1309
-5.01	41.65	9977	1318
-4.97	41.74	9977	789
-4.83	41.64	9977	1622
-4.92	41.59	9977	935
-5.02	41.52	9977	8868
-5.13	41.55	9977	1310
-5.19	41.61	9977	1096
-5.26	41.68	9977	923
-5.3	41.74	9977	952
-5.05	41.92	9977	5859
-5.23	41.93	9977	2055
-5.27	41.79	9977	647
-4.89	41.85	9977	986
-5.1	41.75	9977	1024
-5.03	42.15	9977	3328
-5.23	42.07	9977	2532
-5.21	42.21	9977	2840
-4.1	41.57	9977	6390
-4.15	41.71	9977	2112
-4.31	41.61	9977	1723
-4.31	41.75	9977	1294
-4.43	41.71	9977	1040
-4.49	41.64	9977	725
-4.44	41.57	9977	1062
-4.59	41.66	9977	1401
-4.56	41.73	9977	1876
-4.54	41.81	9977	923
-4.68	41.8	9977	3420
-4.22	41.55	9977	544
-4.21	41.49	9977	1855
-4.42	41.49	9977	1830
-4.56	41.4	9977	625
-4.66	41.43	9977	2674
-4.77	41.38	9977	1316
-4.68	41.27	9977	4099
-4.89	41.3	9977	2174.3
-4.95	41.19	9977	1518
-4.8	41.15	9977	1518
-5.1	41.2	9977	1503
-5.21	41.2	9977	1686
-5.25	41.4	9977	1486
-6.37	41.7	9977	1205
-5.38	41.33	9977	1011
-6.09	41.96	9977	528
-5.99	42	9977	1083
-6	41.64	9977	707
-5.33	41.97	9977	428
-5.48	41.9	9977	436
-6.71	42.07	9977	851
-5.75	41.59	9977	402
-5.85	41.85	9977	501
-6.38	41.31	9977	1686
-6.19	41.9	9977	544
-6.03	41.79	9977	690
-6.45	41.87	9977	571
-5.62	41.33	9977	428
-6.89	41.99	9977	460
-5.59	41.46	9977	573
-6.34	41.89	9977	584
-5.72	41.76	9977	815
-5.75	42.03	9977	887
-6.46	41.95	9977	477
-6.03	41.95	9977	610
-5.69	41.55	9977	590
-5.8	41.65	9977	718
-5.65	41.45	9977	1276
-5.71	41.43	9977	1513
-5.77	42.06	9977	777
-5.28	41.53	9977	1123
-5.72	41.63	9977	491
-5.85	41.81	9977	558
-6.2	41.37	9977	520
-5.46	41.35	9977	480
-5.47	41.49	9977	468
-5.89	41.29	9977	603
-5.77	41.39	9977	792
-5.9	41.39	9977	756
-6.26	41.74	9977	894
-6.16	41.84	9977	1126
-5.78	41.54	9977	403
-5.76	41.73	9977	410
-5.93	41.57	9977	535
-5.73	41.98	9977	1292
-5.96	41.97	9977	504
-5.92	41.99	9977	589
-5.97	42.07	9977	1405
-6.25	41.81	9977	648
-6.36	41.78	9977	759
-5.57	41.43	9977	716
-6.51	41.74	9977	966
-6.12	41.99	9977	539
-5.38	41.37	9977	1003
-6.05	41.53	9977	721
-5.57	41.25	9977	595
-6.29	41.94	9977	532
-6.27	41.33	9977	897
-5.66	42.07	9977	2507
-5.52	42	9977	1544
-5.41	41.97	9977	1223
-5.36	41.89	9977	891
-5.41	41.81	9977	2402
-5.49	41.71	9977	1686
-5.41	41.51	9977	1077
-5.36	41.66	9977	1124
-5.56	41.54	9977	503
-5.58	41.58	9977	1937
-5.67	41.61	9977	846
-5.67	41.69	9977	1052
-5.59	41.65	9977	825
-5.56	41.38	9977	871
-5.89	41.61	9977	981
-5.95	41.48	9977	827
-6.03	41.36	9977	2078
-6.08	41.23	9977	1808
-5.79	41.27	9977	1187
-5.74	41.33	9977	2528
-5.78	41.49	9977	6637.2
-5.62	41.5	9977	1984
-5.56	41.32	9977	816
-5.48	41.24	9977	2637
-5.34	41.19	9977	1011
-5.36	41.26	9977	1438
-6.1	41.51	9977	1601
-6.24	41.44	9977	1184
-5.99	41.56	9977	1149
-6.12	41.71	9977	1437
-6.18	41.64	9977	1445
-5.93	41.71	9977	448
-6.64	42	9977	2020
-6.57	42.06	9977	809
-6.77	42.15	9977	2360
-6.87	42.06	9977	879
-6.43	41.75	9977	811
-6.36	42.09	9977	1082
-6.48	42.11	9977	1111
-6.17	42.13	9977	878
-6.22	42.04	9977	755
-6.1	41.92	9977	1104
-5.67	41.98	9977	1762.2
-5.57	41.96	9977	728
-5.61	41.85	9977	1642
-5.63	41.78	9977	999
-5.72	41.84	9977	1098
-5.8	41.9	9977	1834
-5.87	41.94	9977	1844
-5.81	42.01	9977	1974
-5.79	42.09	9977	1821
-5.94	42.12	9977	849
-6.1	42.06	9977	1219
-6	41.82	9977	1226
