location capacity coord_x coord_y id_loc fid
149 38986.23369270353 543861.72591274 5445061.79565943 175 924
150 3008.2342819056626 543861.72591274 5440061.79565943 176 925
151 17202.67996243525 543861.72591274 5435061.79565943 177 926
152 20578.58907312132 543861.72591274 5430061.79565943 178 927
153 31349.07794014284 543861.72591274 5425061.79565943 179 928
154 10570.283525238918 543861.72591274 5420061.79565943 180 929
155 40736.99889576627 543861.72591274 5415061.79565943 181 930
156 2788.921410046419 543861.72591274 5410061.79565943 182 931
157 30928.86338617377 543861.72591274 5405061.79565943 183 932
158 54267.3966934556 543861.72591274 5400061.79565943 184 933
159 5807.195712846709 543861.72591274 5395061.79565943 185 934
160 8256.130379827144 543861.72591274 5390061.79565943 186 935
161 23034.443997483104 543861.72591274 5385061.79565943 187 936
162 9201.064230642798 548861.72591274 5505061.79565943 189 980
163 87427.21211199285 548861.72591274 5500061.79565943 190 981
164 19760.379781356 548861.72591274 5495061.79565943 191 982
165 8176.187379468037 548861.72591274 5490061.79565943 192 983
166 24410.907173194824 548861.72591274 5485061.79565943 193 984
167 3986.081427716914 548861.72591274 5480061.79565943 194 985
168 1588.218571082616 548861.72591274 5475061.79565943 195 986
169 54511.93356948488 548861.72591274 5470061.79565943 196 987
170 3405.6308632145124 548861.72591274 5465061.79565943 197 988
171 15360.523188153971 548861.72591274 5460061.79565943 198 989
172 14099.589047988036 548861.72591274 5455061.79565943 199 990
173 19891.79888057062 548861.72591274 5450061.79565943 200 991
174 1733.82729340118 548861.72591274 5445061.79565943 201 992
175 20210.367333555 548861.72591274 5440061.79565943 202 993
176 27550.303089723067 548861.72591274 5435061.79565943 203 994
177 5477.485902522749 548861.72591274 5430061.79565943 204 995
178 20737.37898048292 548861.72591274 5425061.79565943 205 996
179 18934.659339376733 548861.72591274 5420061.79565943 206 997
180 82258.01099540657 548861.72591274 5415061.79565943 207 998
181 20765.033524858954 548861.72591274 5410061.79565943 208 999
182 17656.58169005322 548861.72591274 5405061.79565943 209 1000
183 76231.14810959232 548861.72591274 5400061.79565943 210 1001
184 92756.5273906369 548861.72591274 5395061.79565943 211 1002
185 2499.4650171326657 548861.72591274 5390061.79565943 212 1003
186 871.920534455961 548861.72591274 5385061.79565943 213 1004
187 22029.10036803961 548861.72591274 5380061.79565943 214 1005
188 10443.59081947713 553861.72591274 5505061.79565943 215 1048
189 32858.2433179541 553861.72591274 5500061.79565943 216 1049
190 41087.79732002832 553861.72591274 5495061.79565943 217 1050
191 22466.07833001331 553861.72591274 5490061.79565943 218 1051
192 28218.073313706576 553861.72591274 5485061.79565943 219 1052
193 25863.262698056034 553861.72591274 5480061.79565943 220 1053
194 5939.119944515946 553861.72591274 5475061.79565943 221 1054
195 57795.59967802424 553861.72591274 5470061.79565943 222 1055
196 140726.2051383123 553861.72591274 5465061.79565943 223 1056
197 25001.80832339049 553861.72591274 5460061.79565943 224 1057
198 29913.91034172881 553861.72591274 5455061.79565943 225 1058
199 45770.59231762638 553861.72591274 5450061.79565943 226 1059
200 56131.37969346947 553861.72591274 5445061.79565943 227 1060
201 29016.287786821216 553861.72591274 5440061.79565943 228 1061
202 26594.50473335854 553861.72591274 5435061.79565943 229 1062
203 28792.56406082868 553861.72591274 5430061.79565943 230 1063
204 636.9147609513834 553861.72591274 5425061.79565943 231 1064
205 66848.45326072477 553861.72591274 5420061.79565943 232 1065
206 30528.29213857209 553861.72591274 5415061.79565943 233 1066
207 82193.20485225644 553861.72591274 5410061.79565943 234 1067
208 14564.047804273214 553861.72591274 5405061.79565943 235 1068
209 10751.946355124795 553861.72591274 5400061.79565943 236 1069
210 24236.770824071828 553861.72591274 5395061.79565943 237 1070
211 57247.67116532235 553861.72591274 5390061.79565943 238 1071
212 16027.222849342475 553861.72591274 5385061.79565943 239 1072
213 17781.086397282277 553861.72591274 5380061.79565943 240 1073
214 28543.718238792542 553861.72591274 5375061.79565943 241 1074
215 4017.728038018413 558861.72591274 5510061.79565943 242 1115
216 24527.532760787584 558861.72591274 5505061.79565943 243 1116
217 3510.289841213473 558861.72591274 5500061.79565943 244 1117
218 22600.76319016537 558861.72591274 5495061.79565943 245 1118
219 26448.18950295116 558861.72591274 5490061.79565943 246 1119
220 2880.973753196845 558861.72591274 5485061.79565943 247 1120
221 31692.396569547007 558861.72591274 5480061.79565943 248 1121
222 12087.908715692043 558861.72591274 5475061.79565943 249 1122
223 62264.354324387736 558861.72591274 5470061.79565943 250 1123
224 119745.51277277696 558861.72591274 5465061.79565943 251 1124
225 2949.4604093651524 558861.72591274 5460061.79565943 252 1125
226 49889.15029039183 558861.72591274 5455061.79565943 253 1126
227 29137.272118271027 558861.72591274 5450061.79565943 254 1127
228 15970.089519119168 558861.72591274 5445061.79565943 255 1128
229 15207.406127848264 558861.72591274 5440061.79565943 256 1129
230 4073.4514759811495 558861.72591274 5435061.79565943 257 1130
231 20953.507391024992 558861.72591274 5430061.79565943 258 1131
232 50683.660970476165 558861.72591274 5420061.79565943 260 1133
233 75873.68111568959 558861.72591274 5415061.79565943 261 1134
234 27935.688414106487 558861.72591274 5410061.79565943 262 1135
235 30947.13525122112 558861.72591274 5405061.79565943 263 1136
236 31158.97558726664 558861.72591274 5400061.79565943 264 1137
237 28653.16427930933 558861.72591274 5380061.79565943 265 1141
238 31893.7004153744 558861.72591274 5375061.79565943 266 1142
239 17918.744913642673 558861.72591274 5370061.79565943 267 1143
240 80591.10274942148 563861.72591274 5510061.79565943 268 1183
241 22434.61947614883 563861.72591274 5505061.79565943 269 1184
242 20264.41243352337 563861.72591274 5500061.79565943 270 1185
243 28971.894378682016 563861.72591274 5495061.79565943 271 1186
244 9233.822086686485 563861.72591274 5490061.79565943 272 1187
245 92276.37908059874 563861.72591274 5485061.79565943 273 1188
246 20028.092004592585 563861.72591274 5480061.79565943 274 1189
247 6279.068780904538 563861.72591274 5475061.79565943 275 1190
248 11537.646668265948 563861.72591274 5470061.79565943 276 1191
249 2765.951462192821 563861.72591274 5465061.79565943 277 1192
250 95329.94866951003 563861.72591274 5460061.79565943 278 1193
251 17353.588516721436 563861.72591274 5455061.79565943 279 1194
252 26191.514779185465 563861.72591274 5450061.79565943 280 1195
253 5467.381664814772 563861.72591274 5445061.79565943 281 1196
254 90120.9412783756 563861.72591274 5440061.79565943 282 1197
255 87039.65878616458 563861.72591274 5435061.79565943 283 1198
256 13602.83557577072 563861.72591274 5430061.79565943 284 1199
257 91506.2029216842 563861.72591274 5425061.79565943 285 1200
258 1131.1447835597432 563861.72591274 5420061.79565943 286 1201
259 26088.3460841303 563861.72591274 5415061.79565943 287 1202
260 100555.90780950444 563861.72591274 5410061.79565943 288 1203
261 12414.080046796238 563861.72591274 5405061.79565943 289 1204
262 90744.1400001478 563861.72591274 5400061.79565943 290 1205
263 47034.0410263708 563861.72591274 5395061.79565943 291 1206
264 8993.344108437885 563861.72591274 5370061.79565943 292 1211
265 27812.30845774282 563861.72591274 5365061.79565943 293 1212
266 63934.21478293507 568861.72591274 5505061.79565943 294 1252
267 145271.34728982698 568861.72591274 5500061.79565943 295 1253
268 62185.3362129462 568861.72591274 5495061.79565943 296 1254
269 39989.60174683831 568861.72591274 5490061.79565943 297 1255
270 4402.575882845418 568861.72591274 5485061.79565943 298 1256
271 83235.07144617992 568861.72591274 5480061.79565943 299 1257
272 21669.277301627037 568861.72591274 5475061.79565943 300 1258
273 11690.743399025969 568861.72591274 5470061.79565943 301 1259
274 21665.219893658203 568861.72591274 5465061.79565943 302 1260
275 24871.496208021763 568861.72591274 5460061.79565943 303 1261
276 27413.18755653773 568861.72591274 5455061.79565943 304 1262
277 18144.18750689659 568861.72591274 5450061.79565943 305 1263
278 44958.68430692926 568861.72591274 5445061.79565943 306 1264
279 1208.0259432778007 568861.72591274 5440061.79565943 307 1265
280 51859.32365755482 568861.72591274 5435061.79565943 308 1266
281 7069.712218517989 568861.72591274 5430061.79565943 309 1267
282 754.8927116797431 568861.72591274 5425061.79565943 310 1268
283 19066.48433476081 568861.72591274 5420061.79565943 311 1269
284 14214.90187835839 568861.72591274 5415061.79565943 312 1270
285 75026.63919129674 568861.72591274 5410061.79565943 313 1271
286 25232.22732229452 568861.72591274 5405061.79565943 314 1272
287 20090.28248677221 568861.72591274 5400061.79565943 315 1273
288 62336.663560278655 568861.72591274 5395061.79565943 316 1274
289 29781.207123339656 568861.72591274 5370061.79565943 317 1279
290 8510.782604247328 568861.72591274 5365061.79565943 318 1280
291 31482.12472800548 573861.72591274 5510061.79565943 319 1319
292 10754.717248366122 573861.72591274 5505061.79565943 320 1320
293 7934.778404987261 573861.72591274 5500061.79565943 321 1321
294 4393.674477639558 573861.72591274 5495061.79565943 322 1322
295 5126.3943626448745 573861.72591274 5490061.79565943 323 1323
296 20688.223278209185 573861.72591274 5485061.79565943 324 1324
297 11293.06869215194 573861.72591274 5480061.79565943 325 1325
298 47201.71357835007 573861.72591274 5475061.79565943 326 1326
299 5776.18329291459 573861.72591274 5470061.79565943 327 1327
300 1592.6682338504495 573861.72591274 5465061.79565943 328 1328
301 9158.3046938955 573861.72591274 5460061.79565943 329 1329
302 3115.011358338549 573861.72591274 5450061.79565943 331 1331
303 14956.560759902315 573861.72591274 5445061.79565943 332 1332
304 11885.10688977163 573861.72591274 5440061.79565943 333 1333
305 22264.22965802673 573861.72591274 5435061.79565943 334 1334
306 25733.715591519627 573861.72591274 5430061.79565943 335 1335
307 2894.0302471920177 573861.72591274 5425061.79565943 336 1336
308 61424.91667036527 573861.72591274 5420061.79565943 337 1337
309 9103.797278873646 573861.72591274 5415061.79565943 338 1338
310 55931.41360227416 573861.72591274 5410061.79565943 339 1339
311 6954.667824784807 573861.72591274 5405061.79565943 340 1340
312 15712.234717495368 573861.72591274 5400061.79565943 341 1341
313 12032.89792749175 573861.72591274 5395061.79565943 342 1342
314 24080.71108866968 573861.72591274 5390061.79565943 343 1343
315 8325.957215915067 573861.72591274 5385061.79565943 344 1344
316 28782.49473349773 573861.72591274 5370061.79565943 345 1347
317 17226.83093665983 573861.72591274 5365061.79565943 346 1348
318 14531.167021576535 578861.72591274 5495061.79565943 347 1390
319 8008.769260477452 578861.72591274 5485061.79565943 349 1392
320 12299.294861302478 578861.72591274 5480061.79565943 350 1393
321 10542.362692184 578861.72591274 5475061.79565943 351 1394
322 10714.79973147344 578861.72591274 5470061.79565943 352 1395
323 28633.5650259156 578861.72591274 5465061.79565943 353 1396
324 21904.838768164867 578861.72591274 5460061.79565943 354 1397
325 47980.8220462366 578861.72591274 5455061.79565943 355 1398
326 17385.737957300375 578861.72591274 5450061.79565943 356 1399
327 24016.05852960081 578861.72591274 5445061.79565943 357 1400
328 4352.319684650494 578861.72591274 5440061.79565943 358 1401
329 11847.3119322644 578861.72591274 5435061.79565943 359 1402
330 18457.36201307092 578861.72591274 5430061.79565943 360 1403
331 31688.43970198585 578861.72591274 5425061.79565943 361 1404
332 7841.884983073066 578861.72591274 5420061.79565943 362 1405
333 5156.833820024877 578861.72591274 5415061.79565943 363 1406
334 5405.781112809314 578861.72591274 5410061.79565943 364 1407
335 9365.3248007829 578861.72591274 5405061.79565943 365 1408
336 28832.09769799076 578861.72591274 5400061.79565943 366 1409
337 16984.889679907097 578861.72591274 5395061.79565943 367 1410
338 31556.78891028654 578861.72591274 5390061.79565943 368 1411
339 12953.993152990157 578861.72591274 5375061.79565943 369 1414
340 91488.48358585144 578861.72591274 5370061.79565943 370 1415
341 40325.51221240144 578861.72591274 5365061.79565943 371 1416
342 21571.97166002697 583861.72591274 5495061.79565943 373 1458
343 81662.51312790412 583861.72591274 5485061.79565943 375 1460
344 9202.50264319474 583861.72591274 5480061.79565943 376 1461
345 38070.37952409232 583861.72591274 5475061.79565943 377 1462
346 13831.769920830631 583861.72591274 5470061.79565943 378 1463
347 8006.835179949378 583861.72591274 5465061.79565943 379 1464
348 19725.34922273042 583861.72591274 5460061.79565943 380 1465
349 18790.25513970749 583861.72591274 5455061.79565943 381 1466
350 15604.57242559068 583861.72591274 5450061.79565943 382 1467
351 1941.3151534958297 583861.72591274 5445061.79565943 383 1468
352 4569.827742389019 583861.72591274 5440061.79565943 384 1469
353 31798.07837194944 583861.72591274 5435061.79565943 385 1470
354 26066.740163991268 583861.72591274 5430061.79565943 386 1471
355 21981.23303640988 583861.72591274 5425061.79565943 387 1472
356 51074.16030308901 583861.72591274 5420061.79565943 388 1473
357 13399.084197285309 583861.72591274 5415061.79565943 389 1474
358 29874.822733173605 583861.72591274 5410061.79565943 390 1475
359 62830.16044810816 583861.72591274 5405061.79565943 391 1476
360 23552.2959188411 583861.72591274 5400061.79565943 392 1477
361 69711.05107056184 583861.72591274 5395061.79565943 393 1478
362 23878.6093360457 583861.72591274 5390061.79565943 394 1479
363 27083.70591759806 583861.72591274 5385061.79565943 395 1480
364 25601.85936032812 583861.72591274 5380061.79565943 396 1481
365 5500.448575266765 583861.72591274 5375061.79565943 397 1482
366 26216.329216195874 583861.72591274 5370061.79565943 398 1483
367 16938.870982532084 583861.72591274 5365061.79565943 399 1484
368 28209.433531701656 588861.72591274 5495061.79565943 400 1526
369 26280.767120846624 588861.72591274 5490061.79565943 401 1527
370 12288.482633105335 588861.72591274 5480061.79565943 403 1529
371 9883.53167199832 588861.72591274 5475061.79565943 404 1530
372 48116.9780469272 588861.72591274 5470061.79565943 405 1531
373 28921.500539207103 588861.72591274 5465061.79565943 406 1532
374 17590.895936669356 588861.72591274 5460061.79565943 407 1533
375 83809.94876276034 588861.72591274 5455061.79565943 408 1534
376 30202.72123327301 588861.72591274 5450061.79565943 409 1535
377 10950.57212983056 588861.72591274 5445061.79565943 410 1536
378 25562.32806364073 588861.72591274 5440061.79565943 411 1537
379 17269.719328801617 588861.72591274 5435061.79565943 412 1538
380 57215.179405547424 588861.72591274 5430061.79565943 413 1539
381 10212.741840834 588861.72591274 5425061.79565943 414 1540
382 23968.537128900985 588861.72591274 5420061.79565943 415 1541
383 18429.08115484057 588861.72591274 5415061.79565943 416 1542
384 60021.192449324735 588861.72591274 5410061.79565943 417 1543
385 26429.00647556961 588861.72591274 5405061.79565943 418 1544
386 27230.852055826083 588861.72591274 5400061.79565943 419 1545
387 12935.906394458025 588861.72591274 5395061.79565943 420 1546
388 36888.812075831134 588861.72591274 5390061.79565943 421 1547
389 23278.12134065037 588861.72591274 5385061.79565943 422 1548
390 20696.90810515432 588861.72591274 5380061.79565943 423 1549
391 17564.531044203257 588861.72591274 5375061.79565943 424 1550
392 11293.982410858338 588861.72591274 5370061.79565943 425 1551
393 29203.98418477952 593861.72591274 5495061.79565943 426 1594
394 13049.336849352898 593861.72591274 5490061.79565943 427 1595
395 30439.86065314979 593861.72591274 5480061.79565943 429 1597
396 18949.11614183378 593861.72591274 5475061.79565943 430 1598
397 19751.897915248926 593861.72591274 5470061.79565943 431 1599
398 28047.866676492988 593861.72591274 5465061.79565943 432 1600
399 81928.90264763671 593861.72591274 5460061.79565943 433 1601
400 29651.09630559614 593861.72591274 5455061.79565943 434 1602
401 5146.646564172116 593861.72591274 5450061.79565943 435 1603
402 19601.07038016222 593861.72591274 5445061.79565943 436 1604
403 23729.779665298174 593861.72591274 5440061.79565943 437 1605
404 93399.9732643659 593861.72591274 5435061.79565943 438 1606
405 3895.86875170954 593861.72591274 5430061.79565943 439 1607
406 122467.23493999372 593861.72591274 5425061.79565943 440 1608
407 29598.34541942744 593861.72591274 5420061.79565943 441 1609
408 48629.93247087152 593861.72591274 5415061.79565943 442 1610
409 12990.500452289218 593861.72591274 5410061.79565943 443 1611
410 10959.853333725783 593861.72591274 5405061.79565943 444 1612
411 32265.01691133529 593861.72591274 5400061.79565943 445 1613
412 12963.957574747925 593861.72591274 5395061.79565943 446 1614
413 29566.95690570595 593861.72591274 5390061.79565943 447 1615
414 11333.993822268583 593861.72591274 5385061.79565943 448 1616
415 46509.707299582646 593861.72591274 5380061.79565943 449 1617
416 14691.159064632646 593861.72591274 5375061.79565943 450 1618
417 5905.6216777524605 593861.72591274 5370061.79565943 451 1619
418 13624.55378575194 598861.72591274 5495061.79565943 452 1662
419 75476.60327572632 598861.72591274 5490061.79565943 453 1663
420 20414.190321611804 598861.72591274 5485061.79565943 454 1664
421 21409.474986855024 598861.72591274 5480061.79565943 455 1665
422 30878.63949565589 598861.72591274 5475061.79565943 456 1666
423 13487.661512086766 598861.72591274 5470061.79565943 457 1667
424 32018.12118954838 598861.72591274 5465061.79565943 458 1668
425 19240.485407220785 598861.72591274 5460061.79565943 459 1669
426 24159.94194673607 598861.72591274 5455061.79565943 460 1670
427 28873.116594024377 598861.72591274 5450061.79565943 461 1671
428 6360.751122753587 598861.72591274 5445061.79565943 462 1672
429 15315.813768292792 598861.72591274 5440061.79565943 463 1673
430 2383.216874990971 598861.72591274 5435061.79565943 464 1674
431 46543.78913915683 598861.72591274 5430061.79565943 465 1675
432 14319.538878957272 598861.72591274 5425061.79565943 466 1676
433 18102.88932808282 598861.72591274 5420061.79565943 467 1677
434 6081.971909890301 598861.72591274 5415061.79565943 468 1678
435 62228.29225168014 598861.72591274 5410061.79565943 469 1679
436 8908.611669597485 598861.72591274 5405061.79565943 470 1680
437 13300.210235699577 598861.72591274 5400061.79565943 471 1681
438 5261.650102737428 598861.72591274 5395061.79565943 472 1682
439 21262.64980565571 598861.72591274 5390061.79565943 473 1683
440 7356.397236813275 598861.72591274 5385061.79565943 474 1684
441 21675.38970067569 598861.72591274 5380061.79565943 475 1685
442 3605.318086808253 598861.72591274 5375061.79565943 476 1686
443 37799.8909966764 598861.72591274 5370061.79565943 477 1687
444 7872.309916480699 598861.72591274 5365061.79565943 478 1688
445 8031.100881872226 598861.72591274 5360061.79565943 479 1689
446 27525.053515363405 598861.72591274 5355061.79565943 480 1690
447 44758.20414022509 598861.72591274 5350061.79565943 481 1691
448 6815.748192185752 598861.72591274 5345061.79565943 482 1692
449 28818.42522592575 603861.72591274 5485061.79565943 483 1732
450 3013.360299561959 603861.72591274 5480061.79565943 484 1733
451 1136.4033076066366 603861.72591274 5475061.79565943 485 1734
452 18847.647502797037 603861.72591274 5470061.79565943 486 1735
453 28701.81280805137 603861.72591274 5465061.79565943 487 1736
454 42996.14230819592 603861.72591274 5460061.79565943 488 1737
455 12375.93870536817 603861.72591274 5455061.79565943 489 1738
456 8823.28620737253 603861.72591274 5450061.79565943 490 1739
457 13321.771477977542 603861.72591274 5445061.79565943 491 1740
458 14171.988465648934 603861.72591274 5440061.79565943 492 1741
459 30477.095566054813 603861.72591274 5435061.79565943 493 1742
460 36576.78588667281 603861.72591274 5430061.79565943 494 1743
461 47630.39034300972 603861.72591274 5425061.79565943 495 1744
462 57573.47343367688 603861.72591274 5420061.79565943 496 1745
463 1007.0992188727282 603861.72591274 5415061.79565943 497 1746
464 17529.833862110885 603861.72591274 5410061.79565943 498 1747
465 8499.430321522923 603861.72591274 5405061.79565943 499 1748
466 26864.15574427977 603861.72591274 5400061.79565943 500 1749
467 112499.20546589234 603861.72591274 5395061.79565943 501 1750
468 8958.344050874828 603861.72591274 5390061.79565943 502 1751
469 29390.10809807181 603861.72591274 5385061.79565943 503 1752
470 18639.982743126428 603861.72591274 5380061.79565943 504 1753
471 17929.047436866633 603861.72591274 5375061.79565943 505 1754
