location subarea FID
438 321 321
439 316 316
440 316 316
441 316 316
442 316 316
443 315 315
444 315 315
445 313 313
446 313 313
447 782 782
448 782 782
449 582 582
450 783 783
451 783 783
452 783 783
453 62 62
454 62 62
455 67 67
456 67 67
457 797 797
458 812 812
459 806 806
460 187 187
461 321 321
462 321 321
463 204 204
464 204 204
465 444 444
466 444 444
467 316 316
468 316 316
469 316 316
470 312 312
471 312 312
472 312 312
473 312 312
474 782 782
475 782 782
476 581 581
477 582 582
478 582 582
479 783 783
480 783 783
481 62 62
482 62 62
483 67 67
484 67 67
485 797 797
486 797 797
487 797 797
488 798 798
489 799 799
490 799 799
491 808 808
492 321 321
493 371 371
494 368 368
495 447 447
496 447 447
497 447 447
498 442 442
499 444 444
500 444 444
501 444 444
502 444 444
503 312 312
504 312 312
505 312 312
506 574 574
507 583 583
508 583 583
509 583 583
510 579 579
511 579 579
512 579 579
513 62 62
514 67 67
515 67 67
516 67 67
517 797 797
518 797 797
519 855 855
520 798 798
521 798 798
522 798 798
523 808 808
524 808 808
525 371 371
526 371 371
527 441 441
528 447 447
529 447 447
530 442 442
531 444 444
532 444 444
533 444 444
534 444 444
535 312 312
536 312 312
537 584 584
538 584 584
539 578 578
540 578 578
541 579 579
542 579 579
543 579 579
544 579 579
545 67 67
546 855 855
547 855 855
548 855 855
549 855 855
550 798 798
551 850 850
552 329 329
553 808 808
554 808 808
555 808 808
556 807 807
557 187 187
558 319 319
559 371 371
560 371 371
561 370 370
562 372 372
563 446 446
564 442 442
565 442 442
566 444 444
567 444 444
568 575 575
569 575 575
570 575 575
571 574 574
572 584 584
573 584 584
574 578 578
575 579 579
576 579 579
577 579 579
578 855 855
579 855 855
580 855 855
581 856 856
582 856 856
583 850 850
584 849 849
585 849 849
586 852 852
587 991 991
588 991 991
589 187 187
590 790 790
591 790 790
592 792 792
593 792 792
594 792 792
595 370 370
596 372 372
597 372 372
598 441 441
599 441 441
600 441 441
601 441 441
602 446 446
603 445 445
604 442 442
605 442 442
606 444 444
607 289 289
608 289 289
609 530 530
610 530 530
611 575 575
612 786 786
613 786 786
614 578 578
615 578 578
616 609 609
617 609 609
618 609 609
619 855 855
620 855 855
621 856 856
622 856 856
623 980 980
624 849 849
625 991 991
626 991 991
627 991 991
628 790 790
629 790 790
630 790 790
631 790 790
632 792 792
633 792 792
634 792 792
635 374 374
636 102 102
637 102 102
638 441 441
639 441 441
640 441 441
641 445 445
642 289 289
643 289 289
644 530 530
645 530 530
646 785 785
647 574 574
648 786 786
649 786 786
650 788 788
651 609 609
652 609 609
653 609 609
654 853 853
655 853 853
656 980 980
657 980 980
658 980 980
659 852 852
660 991 991
661 790 790
662 790 790
663 790 790
664 792 792
665 792 792
666 792 792
667 102 102
668 102 102
669 440 440
670 437 437
671 445 445
672 445 445
673 443 443
674 289 289
675 289 289
676 531 531
677 531 531
678 785 785
679 784 784
680 788 788
681 788 788
682 788 788
683 580 580
684 580 580
685 609 609
686 1036 1036
687 1038 1038
688 981 981
689 981 981
690 992 992
691 991 991
692 1050 1050
693 791 791
694 440 440
695 440 440
696 439 439
697 437 437
698 437 437
699 437 437
700 437 437
701 443 443
702 443 443
703 443 443
704 289 289
705 531 531
706 532 532
707 577 577
708 785 785
709 785 785
710 784 784
711 784 784
712 787 787
713 788 788
714 290 290
715 580 580
716 580 580
717 609 609
718 854 854
719 1035 1035
720 1038 1038
721 981 981
722 981 981
723 992 992
724 992 992
725 874 874
726 876 876
727 437 437
728 438 438
729 443 443
730 523 523
731 532 532
732 532 532
733 577 577
734 577 577
735 789 789
736 784 784
737 787 787
738 787 787
739 290 290
740 290 290
741 65 65
742 580 580
743 580 580
744 580 580
745 608 608
746 608 608
747 854 854
748 1038 1038
749 981 981
750 992 992
751 992 992
752 373 373
753 373 373
754 373 373
755 438 438
756 523 523
757 523 523
758 523 523
759 525 525
760 524 524
761 528 528
762 528 528
763 789 789
764 789 789
765 787 787
766 290 290
767 290 290
768 290 290
769 65 65
770 63 63
771 63 63
772 608 608
773 1039 1039
774 1037 1037
775 990 990
776 1044 1044
777 870 870
778 20 20
779 20 20
780 20 20
781 438 438
782 438 438
783 523 523
784 523 523
785 523 523
786 526 526
787 528 528
788 789 789
789 789 789
790 529 529
791 290 290
792 290 290
793 65 65
794 63 63
795 331 331
796 608 608
797 1037 1037
798 1047 1047
799 1047 1047
800 1046 1046
801 1049 1049
802 997 997
803 870 870
804 20 20
805 20 20
806 20 20
807 20 20
808 51 51
809 51 51
810 164 164
811 283 283
812 438 438
813 523 523
814 285 285
815 526 526
816 526 526
817 528 528
818 789 789
819 529 529
820 529 529
821 529 529
822 64 64
823 66 66
824 66 66
825 332 332
826 332 332
827 330 330
828 1041 1041
829 1041 1041
830 1040 1040
831 1040 1040
832 1040 1040
833 1047 1047
834 1046 1046
835 989 989
836 989 989
837 871 871
838 644 644
839 20 20
840 20 20
841 20 20
842 161 161
843 51 51
844 51 51
845 163 163
846 163 163
847 164 164
848 164 164
849 164 164
850 283 283
851 283 283
852 285 285
853 288 288
854 288 288
855 288 288
856 529 529
857 529 529
858 529 529
859 529 529
860 64 64
861 66 66
862 66 66
863 66 66
864 332 332
865 332 332
866 851 851
867 1041 1041
868 1040 1040
869 1047 1047
870 989 989
871 989 989
872 998 998
873 998 998
874 871 871
875 644 644
876 20 20
877 20 20
878 20 20
879 161 161
880 161 161
881 51 51
882 51 51
883 50 50
884 50 50
885 163 163
886 163 163
887 164 164
888 164 164
889 164 164
890 283 283
891 283 283
892 283 283
893 286 286
894 286 286
895 287 287
896 287 287
897 160 160
898 160 160
899 529 529
900 529 529
901 529 529
902 64 64
903 66 66
904 66 66
905 332 332
906 332 332
907 332 332
908 611 611
909 851 851
910 1040 1040
911 985 985
912 985 985
913 998 998
914 642 642
915 642 642
916 640 640
917 859 859
918 19 19
919 19 19
920 161 161
921 161 161
922 161 161
923 51 51
924 162 162
925 162 162
926 50 50
927 50 50
928 50 50
929 163 163
930 164 164
931 164 164
932 165 165
933 165 165
934 283 283
935 283 283
936 286 286
937 287 287
938 160 160
939 160 160
940 81 81
941 81 81
942 529 529
943 64 64
944 66 66
945 66 66
946 332 332
947 332 332
948 614 614
949 983 983
950 982 982
951 982 982
952 985 985
953 648 648
954 999 999
955 993 993
956 641 641
957 860 860
958 860 860
959 857 857
960 342 342
961 19 19
962 293 293
963 291 291
964 291 291
965 291 291
966 162 162
967 162 162
968 539 539
969 539 539
970 50 50
971 50 50
972 163 163
973 164 164
974 165 165
975 165 165
976 165 165
977 283 283
978 283 283
979 286 286
980 286 286
981 160 160
982 160 160
983 81 81
984 81 81
985 81 81
986 81 81
987 66 66
988 31 31
989 31 31
990 612 612
991 612 612
992 614 614
993 610 610
994 610 610
995 222 222
996 984 984
997 984 984
998 982 982
999 987 987
1000 648 648
1001 999 999
1002 993 993
1003 857 857
1004 858 858
1005 293 293
1006 291 291
1007 291 291
1008 291 291
1009 534 534
1010 534 534
1011 539 539
1012 539 539
1013 539 539
1014 539 539
1015 166 166
1016 166 166
1017 282 282
1018 282 282
1019 165 165
1020 283 283
1021 283 283
1022 280 280
1023 280 280
1024 284 284
1025 284 284
1026 278 278
1027 278 278
1028 279 279
1029 160 160
1030 160 160
1031 81 81
1032 81 81
1033 81 81
1034 81 81
1035 31 31
1036 31 31
1037 612 612
1038 612 612
1039 612 612
1040 610 610
1041 610 610
1042 610 610
1043 222 222
1044 222 222
1045 795 795
1046 795 795
1047 377 377
1048 377 377
1049 1004 1004
1050 68 68
1051 293 293
1052 293 293
1053 291 291
1054 535 535
1055 535 535
1056 535 535
1057 534 534
1058 539 539
1059 539 539
1060 539 539
1061 539 539
1062 166 166
1063 166 166
1064 282 282
1065 282 282
1066 280 280
1067 280 280
1068 278 278
1069 519 519
1070 279 279
1071 279 279
1072 100 100
1073 100 100
1074 101 101
1075 101 101
1076 101 101
1077 101 101
1078 38 38
1079 38 38
1080 36 36
1081 36 36
1082 82 82
1083 80 80
1084 80 80
1085 80 80
1086 80 80
1087 83 83
1088 31 31
1089 31 31
1090 613 613
1091 613 613
1092 613 613
1093 613 613
1094 613 613
1095 221 221
1096 219 219
1097 219 219
1098 222 222
1099 222 222
1100 795 795
1101 794 794
1102 377 377
1103 377 377
1104 1004 1004
1105 890 890
1106 646 646
1107 69 69
1108 6 6
1109 6 6
1110 6 6
1111 5 5
1112 293 293
1113 293 293
1114 535 535
1115 535 535
1116 535 535
1117 533 533
1118 540 540
1119 540 540
1120 539 539
1121 753 753
1122 752 752
1123 166 166
1124 166 166
1125 166 166
1126 282 282
1127 282 282
1128 282 282
1129 295 295
1130 295 295
1131 280 280
1132 100 100
1133 100 100
1134 101 101
1135 101 101
1136 38 38
1137 38 38
1138 36 36
1139 36 36
1140 82 82
1141 82 82
1142 80 80
1143 80 80
1144 80 80
1145 83 83
1146 83 83
1147 31 31
1148 613 613
1149 613 613
1150 613 613
1151 220 220
1152 220 220
1153 222 222
1154 222 222
1155 392 392
1156 218 218
1157 86 86
1158 86 86
1159 377 377
1160 1004 1004
1161 1004 1004
1162 995 995
1163 890 890
1164 890 890
1165 890 890
1166 647 647
1167 879 879
1168 345 345
1169 346 346
1170 628 628
1171 628 628
1172 69 69
1173 69 69
1174 6 6
1175 6 6
1176 23 23
1177 498 498
1178 498 498
1179 535 535
1180 535 535
1181 533 533
1182 533 533
1183 540 540
1184 538 538
1185 753 753
1186 753 753
1187 752 752
1188 752 752
1189 294 294
1190 294 294
1191 294 294
1192 295 295
1193 519 519
1194 518 518
1195 434 434
1196 100 100
1197 82 82
1198 80 80
1199 80 80
1200 83 83
1201 83 83
1202 83 83
1203 31 31
1204 31 31
1205 33 33
1206 33 33
1207 33 33
1208 221 221
1209 221 221
1210 221 221
1211 220 220
1212 391 391
1213 391 391
1214 392 392
1215 86 86
1216 86 86
1217 1004 1004
1218 1003 1003
1219 1003 1003
1220 891 891
1221 891 891
1222 647 647
1223 879 879
1224 879 879
1225 878 878
1226 345 345
1227 345 345
1228 345 345
1229 628 628
1230 628 628
1231 69 69
1232 11 11
1233 11 11
1234 6 6
1235 22 22
1236 21 21
1237 498 498
1238 498 498
1239 536 536
1240 536 536
1241 533 533
1242 533 533
1243 538 538
1244 538 538
1245 753 753
1246 753 753
1247 753 753
1248 752 752
1249 752 752
1250 294 294
1251 294 294
1252 294 294
1253 295 295
1254 295 295
1255 295 295
1256 281 281
1257 281 281
1258 748 748
1259 434 434
1260 434 434
1261 434 434
1262 100 100
1263 100 100
1264 38 38
1265 83 83
1266 83 83
1267 83 83
1268 83 83
1269 83 83
1270 33 33
1271 33 33
1272 33 33
1273 33 33
1274 32 32
1275 32 32
1276 221 221
1277 215 215
1278 217 217
1279 86 86
1280 86 86
1281 86 86
1282 1003 1003
1283 1003 1003
1284 891 891
1285 879 879
1286 879 879
1287 878 878
1288 886 886
1289 887 887
1290 887 887
1291 621 621
1292 621 621
1293 621 621
1294 626 626
1295 626 626
1296 623 623
1297 628 628
1298 340 340
1299 11 11
1300 11 11
1301 8 8
1302 22 22
1303 22 22
1304 498 498
1305 498 498
1306 498 498
1307 536 536
1308 536 536
1309 754 754
1310 754 754
1311 754 754
1312 749 749
1313 749 749
1314 749 749
1315 752 752
1316 752 752
1317 537 537
1318 537 537
1319 537 537
1320 477 477
1321 477 477
1322 477 477
1323 477 477
1324 520 520
1325 520 520
1326 748 748
1327 748 748
1328 434 434
1329 434 434
1330 435 435
1331 435 435
1332 435 435
1333 100 100
1334 99 99
1335 99 99
1336 37 37
1337 37 37
1338 80 80
1339 241 241
1340 30 30
1341 30 30
1342 30 30
1343 33 33
1344 33 33
1345 33 33
1346 84 84
1347 84 84
1348 85 85
1349 85 85
1350 215 215
1351 394 394
1352 546 546
1353 546 546
1354 546 546
1355 546 546
1356 546 546
1357 1003 1003
1358 892 892
1359 892 892
1360 877 877
1361 877 877
1362 884 884
1363 884 884
1364 621 621
1365 621 621
1366 626 626
1367 626 626
1368 627 627
1369 627 627
1370 627 627
1371 627 627
1372 340 340
1373 340 340
1374 8 8
1375 8 8
1376 10 10
1377 498 498
1378 498 498
1379 498 498
1380 536 536
1381 536 536
1382 499 499
1383 754 754
1384 750 750
1385 750 750
1386 751 751
1387 751 751
1388 751 751
1389 537 537
1390 537 537
1391 537 537
1392 537 537
1393 537 537
1394 477 477
1395 477 477
1396 477 477
1397 477 477
1398 520 520
1399 744 744
1400 746 746
1401 748 748
1402 433 433
1403 433 433
1404 433 433
1405 435 435
1406 435 435
1407 435 435
1408 435 435
1409 99 99
1410 99 99
1411 37 37
1412 37 37
1413 37 37
1414 37 37
1415 238 238
1416 699 699
1417 241 241
1418 241 241
1419 241 241
1420 30 30
1421 30 30
1422 30 30
1423 34 34
1424 34 34
1425 35 35
1426 35 35
1427 84 84
1428 84 84
1429 85 85
1430 85 85
1431 215 215
1432 393 393
1433 393 393
1434 393 393
1435 546 546
1436 546 546
1437 770 770
1438 1007 1007
1439 1007 1007
1440 885 885
1441 623 623
1442 627 627
1443 627 627
1444 627 627
1445 337 337
1446 336 336
1447 336 336
1448 9 9
1449 8 8
1450 498 498
1451 498 498
1452 536 536
1453 499 499
1454 721 721
1455 721 721
1456 750 750
1457 750 750
1458 926 926
1459 926 926
1460 751 751
1461 537 537
1462 537 537
1463 537 537
1464 537 537
1465 478 478
1466 483 483
1467 483 483
1468 483 483
1469 477 477
1470 521 521
1471 521 521
1472 745 745
1473 746 746
1474 746 746
1475 436 436
1476 436 436
1477 435 435
1478 435 435
1479 435 435
1480 98 98
1481 98 98
1482 37 37
1483 37 37
1484 103 103
1485 103 103
1486 698 698
1487 698 698
1488 697 697
1489 701 701
1490 701 701
1491 701 701
1492 241 241
1493 241 241
1494 241 241
1495 27 27
1496 27 27
1497 34 34
1498 34 34
1499 34 34
1500 35 35
1501 35 35
1502 84 84
1503 84 84
1504 213 213
1505 213 213
1506 216 216
1507 393 393
1508 393 393
1509 546 546
1510 546 546
1511 545 545
1512 547 547
1513 547 547
1514 1006 1006
1515 888 888
1516 1054 1054
1517 1054 1054
1518 885 885
1519 885 885
1520 620 620
1521 337 337
1522 337 337
1523 337 337
1524 338 338
1525 9 9
1526 9 9
1527 9 9
1528 721 721
1529 721 721
1530 721 721
1531 721 721
1532 928 928
1533 925 925
1534 926 926
1535 926 926
1536 926 926
1537 537 537
1538 537 537
1539 537 537
1540 478 478
1541 478 478
1542 483 483
1543 483 483
1544 483 483
1545 483 483
1546 479 479
1547 745 745
1548 746 746
1549 436 436
1550 435 435
1551 435 435
1552 435 435
1553 98 98
1554 98 98
1555 98 98
1556 104 104
1557 104 104
1558 103 103
1559 103 103
1560 103 103
1561 242 242
1562 698 698
1563 698 698
1564 697 697
1565 697 697
1566 701 701
1567 240 240
1568 240 240
1569 28 28
1570 28 28
1571 28 28
1572 78 78
1573 78 78
1574 34 34
1575 34 34
1576 34 34
1577 35 35
1578 214 214
1579 212 212
1580 393 393
1581 544 544
1582 544 544
1583 545 545
1584 547 547
1585 769 769
1586 888 888
1587 888 888
1588 889 889
1589 889 889
1590 1054 1054
1591 1054 1054
1592 622 622
1593 622 622
1594 337 337
1595 337 337
1596 190 190
1597 190 190
1598 190 190
1599 190 190
1600 721 721
1601 721 721
1602 721 721
1603 928 928
1604 928 928
1605 925 925
1606 927 927
1607 927 927
1608 717 717
1609 719 719
1610 719 719
1611 478 478
1612 478 478
1613 483 483
1614 482 482
1615 482 482
1616 482 482
1617 479 479
1618 479 479
1619 522 522
1620 522 522
1621 522 522
1622 522 522
1623 436 436
1624 435 435
1625 435 435
1626 98 98
1627 98 98
1628 98 98
1629 104 104
1630 104 104
1631 104 104
1632 103 103
1633 103 103
1634 242 242
1635 242 242
1636 242 242
1637 698 698
1638 700 700
1639 700 700
1640 700 700
1641 701 701
1642 701 701
1643 240 240
1644 240 240
1645 240 240
1646 29 29
1647 78 78
1648 78 78
1649 78 78
1650 34 34
1651 34 34
1652 214 214
1653 214 214
1654 214 214
1655 212 212
1656 212 212
1657 544 544
1658 544 544
1659 774 774
1660 773 773
1661 773 773
1662 769 769
1663 769 769
1664 769 769
1665 888 888
1666 888 888
1667 888 888
1668 889 889
1669 645 645
1670 645 645
1671 1060 1060
1672 1053 1053
1673 622 622
1674 625 625
1675 337 337
1676 337 337
1677 337 337
1678 336 336
1679 336 336
1680 190 190
1681 191 191
1682 1 1
1683 721 721
1684 721 721
1685 928 928
1686 928 928
1687 928 928
1688 927 927
1689 927 927
1690 927 927
1691 717 717
1692 717 717
1693 719 719
1694 719 719
1695 719 719
1696 478 478
1697 482 482
1698 482 482
1699 482 482
1700 479 479
1701 522 522
1702 522 522
1703 522 522
1704 522 522
1705 461 461
1706 98 98
1707 98 98
1708 98 98
1709 98 98
1710 104 104
1711 104 104
1712 104 104
1713 104 104
1714 242 242
1715 242 242
1716 242 242
1717 453 453
1718 453 453
1719 700 700
1720 700 700
1721 700 700
1722 454 454
1723 240 240
1724 240 240
1725 240 240
1726 29 29
1727 78 78
1728 78 78
1729 78 78
1730 78 78
1731 214 214
1732 214 214
1733 381 381
1734 212 212
1735 544 544
1736 544 544
1737 942 942
1738 774 774
1739 774 774
1740 774 774
1741 773 773
1742 769 769
1743 769 769
1744 769 769
1745 769 769
1746 771 771
1747 645 645
1748 1001 1001
1749 1059 1059
1750 1060 1060
1751 1053 1053
1752 1053 1053
1753 883 883
1754 622 622
1755 622 622
1756 622 622
1757 934 934
1758 625 625
1759 1025 1025
1760 1025 1025
1761 618 618
1762 191 191
1763 191 191
1764 191 191
1765 721 721
1766 928 928
1767 928 928
1768 927 927
1769 927 927
1770 927 927
1771 717 717
1772 717 717
1773 717 717
1774 715 715
1775 715 715
1776 715 715
1777 718 718
1778 482 482
1779 482 482
1780 482 482
1781 479 479
1782 479 479
1783 479 479
1784 522 522
1785 461 461
1786 461 461
1787 461 461
1788 460 460
1789 460 460
1790 460 460
1791 460 460
1792 460 460
1793 104 104
1794 104 104
1795 104 104
1796 242 242
1797 453 453
1798 453 453
1799 453 453
1800 453 453
1801 454 454
1802 454 454
1803 454 454
1804 240 240
1805 240 240
1806 240 240
1807 79 79
1808 78 78
1809 380 380
1810 380 380
1811 214 214
1812 214 214
1813 381 381
1814 212 212
1815 544 544
1816 544 544
1817 942 942
1818 942 942
1819 942 942
1820 298 298
1821 954 954
1822 773 773
1823 773 773
1824 769 769
1825 769 769
1826 769 769
1827 771 771
1828 771 771
1829 771 771
1830 880 880
1831 880 880
1832 1059 1059
1833 1059 1059
1834 1060 1060
1835 1060 1060
1836 1060 1060
1837 622 622
1838 934 934
1839 934 934
1840 934 934
1841 934 934
1842 1021 1021
1843 1025 1025
1844 1025 1025
1845 618 618
1846 619 619
1847 191 191
1848 928 928
1849 928 928
1850 927 927
1851 927 927
1852 927 927
1853 717 717
1854 717 717
1855 717 717
1856 715 715
1857 715 715
1858 718 718
1859 718 718
1860 718 718
1861 718 718
1862 482 482
1863 480 480
1864 480 480
1865 480 480
1866 461 461
1867 461 461
1868 461 461
1869 460 460
1870 460 460
1871 460 460
1872 247 247
1873 247 247
1874 449 449
1875 449 449
1876 450 450
1877 450 450
1878 450 450
1879 453 453
1880 453 453
1881 453 453
1882 454 454
1883 454 454
1884 454 454
1885 454 454
1886 26 26
1887 26 26
1888 79 79
1889 79 79
1890 79 79
1891 207 207
1892 207 207
1893 207 207
1894 380 380
1895 380 380
1896 380 380
1897 380 380
1898 381 381
1899 945 945
1900 944 944
1901 944 944
1902 944 944
1903 942 942
1904 942 942
1905 298 298
1906 298 298
1907 298 298
1908 773 773
1909 773 773
1910 769 769
1911 771 771
1912 771 771
1913 881 881
1914 881 881
1915 881 881
1916 881 881
1917 1059 1059
1918 1059 1059
1919 1052 1052
1920 1052 1052
1921 1052 1052
1922 344 344
1923 344 344
1924 343 343
1925 343 343
1926 934 934
1927 934 934
1928 934 934
1929 935 935
1930 935 935
1931 1025 1025
1932 1025 1025
1933 1023 1023
1934 618 618
1935 619 619
1936 333 333
1937 333 333
1938 720 720
1939 720 720
1940 720 720
1941 927 927
1942 927 927
1943 927 927
1944 711 711
1945 711 711
1946 711 711
1947 711 711
1948 716 716
1949 716 716
1950 718 718
1951 718 718
1952 718 718
1953 481 481
1954 480 480
1955 461 461
1956 461 461
1957 460 460
1958 460 460
1959 460 460
1960 460 460
1961 247 247
1962 247 247
1963 449 449
1964 449 449
1965 450 450
1966 450 450
1967 450 450
1968 453 453
1969 453 453
1970 454 454
1971 454 454
1972 454 454
1973 454 454
1974 26 26
1975 79 79
1976 79 79
1977 207 207
1978 207 207
1979 207 207
1980 386 386
1981 380 380
1982 380 380
1983 379 379
1984 945 945
1985 945 945
1986 945 945
1987 944 944
1988 298 298
1989 298 298
1990 298 298
1991 954 954
1992 949 949
1993 951 951
1994 559 559
1995 771 771
1996 304 304
1997 881 881
1998 882 882
1999 1052 1052
2000 1052 1052
2001 1052 1052
2002 1052 1052
2003 344 344
2004 344 344
2005 343 343
2006 343 343
2007 934 934
2008 935 935
2009 935 935
2010 1021 1021
2011 619 619
2012 333 333
2013 333 333
2014 333 333
2015 333 333
2016 720 720
2017 720 720
2018 720 720
2019 720 720
2020 720 720
2021 711 711
2022 711 711
2023 711 711
2024 711 711
2025 716 716
2026 716 716
2027 716 716
2028 718 718
2029 476 476
2030 481 481
2031 481 481
2032 481 481
2033 480 480
2034 480 480
2035 462 462
2036 462 462
2037 462 462
2038 458 458
2039 458 458
2040 459 459
2041 247 247
2042 247 247
2043 449 449
2044 448 448
2045 450 450
2046 450 450
2047 453 453
2048 453 453
2049 453 453
2050 454 454
2051 196 196
2052 196 196
2053 196 196
2054 26 26
2055 79 79
2056 208 208
2057 208 208
2058 207 207
2059 386 386
2060 386 386
2061 379 379
2062 379 379
2063 379 379
2064 945 945
2065 946 946
2066 298 298
2067 298 298
2068 952 952
2069 559 559
2070 304 304
2071 304 304
2072 304 304
2073 304 304
2074 882 882
2075 882 882
2076 882 882
2077 882 882
2078 1052 1052
2079 343 343
2080 343 343
2081 343 343
2082 935 935
2083 1021 1021
2084 1020 1020
2085 1020 1020
2086 1023 1023
2087 1024 1024
2088 333 333
2089 333 333
2090 333 333
2091 720 720
2092 720 720
2093 720 720
2094 720 720
2095 720 720
2096 714 714
2097 712 712
2098 712 712
2099 711 711
2100 711 711
2101 716 716
2102 716 716
2103 716 716
2104 476 476
2105 481 481
2106 481 481
2107 481 481
2108 481 481
2109 41 41
2110 41 41
2111 41 41
2112 462 462
2113 462 462
