customer weight coord_x coord_y id_grid2km fid
38 65488.756534751235 4051839.827622064 2429758.5123329214 37 1621.0
39 92582.9579460749 4053836.125853959 2429576.4360553394 38 1622.0
40 89842.44731054176 4057828.745229162 2429212.402042776 39 1624.0
41 71379.02421008977 4059825.066260794 2429030.4443004536 40 1625.0
42 63134.39645318402 4061821.3947806414 2428848.5260624546 41 1626.0
43 115002.91457772472 4051662.1609988296 2427768.7517510103 42 1760.0
44 81323.97113852584 4053658.4615960345 2427586.6809796016 43 1761.0
45 94185.70227112554 4055654.7698365096 2427404.6496813595 44 1762.0
46 57281.07575725139 4057651.085664367 2427222.6578526683 45 1763.0
47 90983.73828239038 4039506.85961235 2426872.245809123 46 1893.0
48 101903.49389077522 4051484.513166185 2425779.0261000334 47 1899.0
49 126287.77789482793 4053480.815988186 2425596.9608561606 48 1900.0
50 93370.38909475379 4055477.126440994 2425414.9350432814 49 1901.0
51 101086.96247463429 4059469.770015233 2425051.001695979 50 1903.0
52 129490.95356100656 4041325.4758564783 2424700.225047353 51 2033.0
53 19809.632594594816 4043321.741831486 2424517.968356116 52 2034.0
54 91120.2024820986 4049310.586921743 2423971.4347050423 53 2037.0
55 75426.72027168477 4051306.8841537433 2423789.335617674 54 2038.0
56 81980.19562330653 4053303.1890600873 2423607.275922704 55 2039.0
57 68118.65909287744 4057295.821671837 2423243.274695733 56 2041.0
58 57180.76475588163 4059292.149265226 2423061.3331564832 57 2042.0
59 77076.14352961806 4061288.484308925 2422879.430995116 58 2043.0
60 151033.78960063306 4041147.855789525 2422710.541488384 59 2172.0
61 73172.69094782241 4043144.123769817 2422528.2905779714 60 2173.0
62 76359.76597065157 4049132.974802772 2421981.774016575 61 2176.0
63 192555.00124407804 4051129.2739910986 2421799.6805415326 62 2177.0
64 131734.77816390304 4061110.883741063 2420889.803349565 63 2182.0
65 212349.31387737527 4040970.255303836 2420720.8934673606 64 2311.0
66 61079.53052279805 4042966.5251490055 2420538.6483588284 65 2312.0
67 75750.19205927753 4044962.802868045 2420356.442572061 66 2313.0
68 21705.76311776196 4048955.381703523 2419992.148950604 67 2315.0
69 66357.73093275809 4050951.682707824 2419810.0611091657 68 2316.0
70 115686.3592301041 4052947.99136172 2419628.012576005 69 2317.0
71 128286.55827132415 4078900.674430901 2417264.9570199777 70 2330.0
72 38504.928882897526 4042788.945998371 2418549.0419362085 71 2451.0
73 125428.54371517604 4044785.2254298143 2418366.8419303303 72 2452.0
74 36539.05107729197 4046781.512666894 2418184.681200903 73 2453.0
75 64913.90073708527 4048777.8076534905 2418002.5597445937 74 2454.0
76 54981.90974473527 4050774.110333473 2417820.4775580307 75 2455.0
77 84298.30750633129 4078723.124193171 2415275.448234996 76 2469.0
78 87186.38881106541 4080719.535529033 2415093.9546489944 77 2470.0
79 99067.97792296569 4012668.144669204 2419297.094823384 78 2575.0
80 95167.2349388214 4014664.3020385024 2419114.3117433777 79 2576.0
81 14345.458337837501 4016660.468042361 2418931.5679406966 80 2577.0
82 81030.75432110799 4018656.642624794 2418748.8634128813 81 2578.0
83 23362.689196227984 4020652.825729804 2418566.198157424 82 2579.0
84 91710.8873204153 4048600.252682149 2416013.006635968 83 2593.0
85 63357.77220884051 4056585.515068381 2415284.93592628 84 2597.0
86 17983.025379237213 4060578.191223708 2414921.135868011 85 2599.0
87 92699.0582535023 4062574.5403450434 2414739.294650254 86 2600.0
88 33040.73180550949 4072556.394136784 2413830.676522564 87 2605.0
89 69403.16612945021 4076549.1850884296 2413467.5035793786 88 2607.0
90 103981.33854278471 4078545.59093203 2413285.975871693 89 2608.0
91 87766.44537431875 4002509.9180730334 2418221.940065084 90 2709.0
92 131366.68899814723 4004506.0330933696 2418038.967227721 91 2710.0
93 91124.08371412681 4006502.1570169833 2417856.033636909 92 2711.0
94 111894.61624656977 4010494.4313501073 2417490.2841862803 93 2713.0
95 126416.27064248403 4012490.58164762 2417307.4683219865 94 2714.0
96 62028.92242600303 4046426.4188770857 2414205.5998610766 95 2731.0
97 107015.01048933541 4048422.716818951 2414023.48986204 96 2732.0
98 94453.70688087653 4060400.663546077 2412931.6526502287 97 2738.0
99 81206.79324404027 4062397.0139878704 2412749.816878764 98 2739.0
100 122993.86155815187 4064393.371704408 2412568.0202680808 99 2740.0
101 70404.20620859787 4070382.4879389103 2412022.86536224 100 2743.0
102 68341.16276433028 4072378.8741907794 2411841.2253559222 101 2744.0
103 123187.83367714586 4078368.074677805 2411296.5401671664 102 2747.0
104 153874.8980751948 4082360.909214304 2410933.612358068 103 2749.0
105 149221.75267018928 4002332.369210209 2416232.316764092 104 2848.0
106 107750.80753575517 4004328.485753321 2416049.350610733 105 2849.0
107 156608.85087461368 4006324.611188698 2415866.423661812 106 2850.0
108 75625.96684624677 4008320.745460302 2415683.535915186 107 2851.0
109 125180.9711298619 4044252.609387661 2412398.2572848094 108 2869.0
110 213644.85989419968 4046248.900884059 2412216.113898723 109 2870.0
111 107590.81816028565 4048245.2000933313 2412034.009660065 110 2871.0
112 127079.33610864691 4050241.506959175 2411851.9445654675 111 2872.0
113 41434.91810115859 4052237.821425277 2411669.918611549 112 2873.0
114 99398.83760959913 4062219.505787725 2410760.3758288454 113 2878.0
115 188718.88697247824 4064215.864672029 2410578.5846442515 114 2879.0
116 89819.50531101006 4066212.230762019 2410396.832574891 115 2880.0
117 56772.82803660649 4068208.604001273 2410215.119616912 116 2881.0
118 103493.39395120594 4080186.990410029 2409125.6629843903 117 2887.0
119 53880.033469865484 4000158.733751145 2414425.728413479 118 2986.0
120 124281.89139127069 4002154.842739335 2414242.729799638 119 2987.0
121 103043.61197164863 4004150.960664871 2414059.770350242 120 2988.0
122 88251.97692405897 4006147.0874716695 2413876.850063213 121 2989.0
123 52217.06745990416 4042078.8246832886 2410590.978958808 122 3007.0
124 50403.31403997926 4044075.1095621777 2410408.8022871315 123 3008.0
125 92289.76060767627 4046071.4021980967 2410226.6647243537 124 3009.0
126 65232.77039368442 4048067.7025347017 2410044.566267212 125 3010.0
127 89557.4513570446 4050064.0105156335 2409862.506912358 126 3011.0
128 135936.49927171352 4054056.6491849874 2409498.505495925 127 3013.0
129 60228.25149061582 4062042.015774428 2408770.9717375664 128 3017.0
130 76826.9587295502 4070027.498354866 2408044.063215773 129 3021.0
131 71597.85434627945 4072023.8867000137 2407862.43374979 130 3022.0
132 77593.82178522978 3995989.03496845 2412802.272328175 131 3123.0
133 51040.37603445491 4001977.3386884616 2412253.1794091696 132 3126.0
134 70194.5891345014 4003973.4578561257 2412070.2266836623 133 3127.0
135 69914.40290358364 4005969.585894065 2411887.3130785176 134 3128.0
136 188817.8503908377 4007965.7227461273 2411704.438591628 135 3129.0
137 207477.63191826476 4011958.022667958 2411338.8069638526 136 3131.0
138 18695.907785006428 4023935.128128944 2410242.85068078 137 3137.0
139 126114.51628187779 4037908.7950019 2408966.013864326 138 3144.0
140 84257.96560159471 4041901.343322624 2408601.5550790178 139 3146.0
141 63091.28922012246 4047890.224172456 2408055.159920594 140 3149.0
142 157921.45690801562 4049886.533128475 2407873.1063266657 141 3150.0
143 107881.42070970118 4059868.1904146094 2406963.424145351 142 3155.0
144 86759.30499124803 4061864.543977779 2406781.6048419047 143 3156.0
145 75916.05671908855 4063860.904777777 2406599.824574198 144 3157.0
146 14483.064432924377 4069850.0300334767 2406054.7179473564 145 3160.0
147 102059.568427029 4071846.419215455 2405873.093784204 146 3161.0
148 78951.56339090272 4073842.8153515263 2405691.508637322 147 3162.0
149 115470.8976321654 3993815.465724108 2410995.840580965 148 3261.0
150 78367.86391499678 3995811.549994634 2410812.738265747 149 3262.0
151 111938.47774204816 3997807.64334917 2410629.675036778 150 3263.0
152 71834.21545497808 4001799.857085618 2410263.665830033 151 3265.0
153 61810.066372925896 4003795.977355176 2410080.719848345 152 3266.0
154 18496.53555378501 4005792.1064840304 2409897.8129450697 153 3267.0
155 100813.22748805124 4007788.244415975 2409714.945118098 154 3268.0
156 80191.06157219141 4009784.3910947903 2409532.116365284 155 3269.0
157 86375.15301678766 4023757.6580338646 2408253.4089782247 156 3276.0
158 56981.39905301615 4047712.7650359655 2406065.790857229 157 3288.0
159 89279.15652962247 4049709.074827126 2405883.7430453864 158 3289.0
160 95096.85169664075 4051705.392181682 2405701.734249073 159 3290.0
161 114035.89728378829 4061687.090427558 2404792.2753788074 160 3295.0
162 24430.63080458065 4063683.451975599 2404610.500601856 161 3296.0
163 92969.56325487664 4069672.579399199 2404065.410197985 162 3299.0
164 82314.4678943399 4071668.9692782136 2403883.791359429 163 3300.0
165 82027.12232570985 3993638.00264193 2409006.33657632 164 3400.0
166 31268.356777679874 3995634.087917464 2408823.241192549 165 3401.0
167 42895.851662496556 3997630.1822662703 2408640.184853078 166 3402.0
168 61902.976998932056 4003618.519190089 2408091.250081569 167 3405.0
169 67174.72696472827 4005614.6492696935 2407908.349900116 168 3406.0
170 113506.03871981971 4007610.788141367 2407725.48875308 169 3407.0
171 83313.79206900006 4009606.9357488328 2407542.666638328 170 3408.0
172 66955.00076156166 4011603.092035803 2407359.8835536432 171 3409.0
173 67702.78310225486 4023580.208873545 2406264.0045462707 172 3415.0
174 133918.49631735127 4027572.648035122 2405899.023675113 173 3417.0
175 59867.4482059405 4029568.8799026506 2405716.591752355 174 3418.0
176 95752.07117855942 4031565.119886128 2405534.198834457 175 3419.0
177 69879.98909561208 4047535.325154583 2404076.4593140646 176 3427.0
178 156711.5173606522 4049531.6356409993 2403894.41730546 177 3428.0
179 103861.42017262851 4051527.95367855 2403712.414270787 178 3429.0
180 114973.32580072634 4053524.2792106834 2403530.4502066304 179 3430.0
181 101020.26873341275 3991464.485602808 2407199.997215318 180 3538.0
182 63144.41214896858 3993460.562624378 2407016.8697784767 181 3539.0
183 76730.01147851678 3995456.648764754 2406833.7813458256 182 3540.0
184 77237.017903062 3997452.743967675 2406650.731915586 183 3541.0
185 75434.26592123247 3999448.8481768672 2406467.7214859 184 3542.0
186 103730.62076527694 4003441.083388913 2406101.817620523 185 3544.0
187 32300.977364136463 4005437.21427916 2405918.9241808425 186 3545.0
188 166920.74965077525 4007433.353950467 2405736.069733748 187 3546.0
189 173348.51010214025 4009429.5023465008 2405553.254277113 188 3547.0
190 43044.82532980436 4011425.659410917 2405370.477808742 189 3548.0
191 45215.87908287179 4015417.999319458 2405005.0418277173 190 3550.0
192 86085.82506745346 4017414.182050833 2404822.3823104 191 3551.0
193 146294.5549244438 4019410.3732250896 2404639.761771996 192 3552.0
194 111128.06546704978 4021406.572785824 2404457.1802100283 193 3553.0
195 71016.61875543577 4023402.780676617 2404274.637621972 194 3554.0
196 149008.82563393604 4025398.99684104 2404092.1340052127 195 3555.0
197 98207.72046063443 4027395.221222649 2403909.6693571107 196 3556.0
198 59009.02517109665 4029391.4537649895 2403727.2436749586 197 3557.0
199 116501.54182165442 4031387.694411594 2403544.8569559865 198 3558.0
200 63388.17085217286 4049354.215599484 2401905.1293437555 199 3567.0
201 83996.19097172159 4051350.534180216 2401723.1320918994 200 3568.0
202 34839.64897285601 4053346.860243226 2401541.1737690363 201 3569.0
203 73564.45312218812 4055343.193731893 2401359.2543717017 202 3570.0
204 84374.02551767112 4057339.5345895817 2401177.373896393 203 3571.0
205 115281.57073557656 4061332.2381854174 2400813.7296975385 204 3573.0
206 131975.47114788037 4063328.600810227 2400631.965966686 205 3574.0
207 36834.354098579104 4065324.970577385 2400450.24114325 206 3575.0
208 48297.50582824291 3991287.067942228 2405210.5608488275 207 3677.0
209 165295.47559319998 3993283.1456991895 2405027.4404246234 208 3678.0
210 36435.742831576514 3997275.328481237 2404661.3164614635 209 3680.0
211 17508.865501420143 3999271.433393676 2404478.312918904 210 3681.0
212 57965.170038421755 4007255.941871421 2403746.6882971968 211 3685.0
213 87004.66317768613 4009252.0909159984 2403563.879518724 212 3686.0
214 77132.46161654154 4011248.248617848 2403381.109686754 213 3687.0
215 101763.4868806679 4013244.414920558 2403198.378799059 214 3688.0
216 69389.69230448375 4015240.5897677024 2403015.6868533394 215 3689.0
217 152289.01896447068 4017236.773102844 2402833.033847241 216 3690.0
218 62430.51005963693 4019232.964869532 2402650.4197783545 217 3691.0
219 76585.41530486385 4021229.165011306 2402467.8446442103 218 3692.0
220 148146.8733002007 4023225.373471693 2402285.308442295 219 3693.0
221 39934.06176090763 4025221.590194205 2402102.8111700136 220 3694.0
222 29953.685940134 4027217.8151223417 2401920.35282474 221 3695.0
223 65437.33775900632 4029214.048199595 2401737.933403769 222 3696.0
224 85492.7000006855 4047180.5032744464 2400097.9097357774 223 3705.0
225 86967.53544080674 4049176.814731949 2399915.8793970384 224 3706.0
226 111695.57846028998 4051173.1337161055 2399733.8879491864 225 3707.0
227 73352.89169754703 4053169.4601702495 2399551.9353888286 226 3708.0
228 87978.7839030338 4055165.794037705 2399370.021712543 227 3709.0
229 79246.47688580293 4065147.572589982 2398461.036467743 228 3714.0
230 207384.20615099877 3991109.673541786 2403221.162143841 229 3816.0
231 63604.66508616752 3999094.041310448 2402488.942092122 230 3820.0
232 67028.1520212045 4007078.551932351 2401757.344680424 231 3824.0
233 103070.72915229335 4009074.701485506 2401574.5426001423 232 3825.0
234 197897.88239820773 4011070.859684837 2401391.7794246664 233 3826.0
235 139273.18959222146 4013067.026473873 2401209.0551517764 234 3827.0
236 21664.365709084082 4015063.2017961335 2401026.3697791826 235 3828.0
237 119299.2148135644 4017059.3855951247 2400843.72330455 236 3829.0
238 107226.0401702077 4019055.5778143406 2400661.1157254763 237 3830.0
239 54797.203485837774 4047003.121334295 2398108.692174167 238 3844.0
240 75559.57335400484 4048999.433067745 2397926.6677020323 239 3845.0
241 92500.05223596084 4050995.752315627 2397744.6820793306 240 3846.0
242 113064.54383877286 4052992.079021221 2397562.735302708 241 3847.0
243 83163.33137840373 4054988.413127793 2397380.827368736 242 3848.0
244 59012.39327480915 4056984.754578595 2397198.958273922 243 3849.0
245 49438.16687591388 3976960.0099458112 2402514.6344602806 244 3948.0
246 49988.542088088456 3978956.023566272 2402331.2559242025 245 3949.0
247 56118.25139994033 3990932.3024291215 2401231.8013374214 246 3955.0
248 101797.2260282588 4008897.3340831897 2399585.2437583148 247 3964.0
249 64110.26628092022 4010893.4926401046 2399402.4872593954 248 3965.0
250 80089.97749527176 4012889.659775584 2399219.769621427 249 3966.0
251 68787.0458009862 4014885.835433089 2399037.090842134 250 3967.0
252 91861.72357611544 4016882.019556072 2398854.450919193 251 3968.0
253 63262.26883196031 4018878.212087969 2398671.849850221 252 3969.0
254 90133.05330196113 4020874.412972207 2398489.287632768 253 3970.0
255 72512.42171649466 4042833.157760685 2396483.6666859863 254 3981.0
256 75070.22809454714 4044829.4544557 2396301.570475596 255 3982.0
257 33231.201774531335 4046825.758766456 2396119.5130798053 256 3983.0
258 112535.5242821883 4048822.070636199 2395937.4944953523 257 3984.0
259 113387.72071634051 4052814.716825585 2395573.5737472614 258 3986.0
260 56469.4108354983 3974786.655167249 2400708.6711428817 259 4086.0
261 104432.47699334515 3978778.6736567775 2400341.88994884 260 4088.0
262 85799.3618907945 3990754.954631848 2399242.4786665323 261 4094.0
263 151499.35827136762 4008719.988737188 2397595.9832300767 262 4103.0
264 122879.7426005005 4012712.314853949 2397230.5224448354 263 4105.0
265 119070.90997692333 4014708.490706888 2397047.8502790085 264 4106.0
266 121314.01464353458 4016704.675014062 2396865.2169279754 265 4107.0
267 41619.601002154544 4018700.867718853 2396682.6223893706 266 4108.0
268 90132.0356824306 4020697.068764631 2396500.066660755 267 4109.0
269 58047.124867526865 4028681.955224572 2395770.231795676 268 4113.0
270 87989.08972553731 4042655.8145646495 2394494.5143538457 269 4120.0
271 95004.45072002546 4044652.111280585 2394312.4241349334 270 4121.0
272 88909.51710348617 4046648.415600178 2394130.3726892537 271 4122.0
273 96141.11476940624 4056630.049264306 2393220.696944303 272 4127.0
274 123105.51725873066 4058626.398012444 2393038.878068218 273 4128.0
275 102861.29650782676 4068608.248700988 2392130.3648560587 274 4133.0
276 48400.86332761113 4070604.639829789 2391948.778421108 275 4134.0
277 136424.29707570947 3978601.347929833 2398352.562229716 276 4227.0
278 14836.472699123595 3980597.371647773 2398169.237245902 277 4228.0
279 132978.21396432113 4004550.373665855 2395972.363765723 278 4240.0
280 74375.62500393952 4006546.51523595 2395789.543117884 279 4241.0
281 27547.859108333047 4008542.6654756255 2395606.761252201 280 4242.0
282 55112.56011302164 4010538.8243282577 2395424.018166552 281 4243.0
283 17718.190943118065 4012534.991737208 2395241.313858737 282 4244.0
284 91514.25363943145 4014531.1676458255 2395058.648326522 283 4245.0
285 92812.12786654793 4016527.3519974495 2394876.021567606 284 4246.0
286 203517.52611617817 4030500.874100804 2393598.7197020245 285 4253.0
287 159664.5021086682 4032497.123955173 2393416.4030397297 286 4254.0
288 15211.31165112728 4042478.4910785207 2392505.400920053 287 4259.0
289 84682.86313523783 4044474.787675813 2392323.316713571 288 4260.0
290 209148.30208631651 4046471.091864692 2392141.2712390115 289 4261.0
291 63859.06507471085 4056452.724692264 2391231.624730503 290 4266.0
292 99691.17948142157 4068430.922715119 2390141.3263655934 291 4272.0
293 74955.21906544974 3974432.0271898448 2396730.0245451536 292 4364.0
294 111861.70590591503 3976428.0320475465 2396546.629391659 293 4365.0
295 55204.11782569596 3980420.070228688 2396179.955380151 294 4367.0
296 119793.0514073061 3990400.32909384 2395263.9486788907 295 4372.0
297 63554.967541636855 3992396.408428001 2395080.8636115463 296 4373.0
298 56674.412863789876 3998384.7005342655 2394531.8409259417 297 4376.0
299 133274.59674290885 4000380.8157489104 2394348.910863633 298 4377.0
300 77177.8640521511 4002376.93979212 2394166.019547999 299 4378.0
301 115323.85033928213 4004373.072607245 2393983.166977092 300 4379.0
302 125494.03427714709 4006369.2141376296 2393800.353148916 301 4380.0
303 121922.98024177071 4008365.364326603 2393617.5780613883 302 4381.0
304 137859.90265933215 4010361.523117484 2393434.8417124166 303 4382.0
305 88744.0177866884 4012357.690453578 2393252.144099814 304 4383.0
306 93726.8997375469 4014353.86627818 2393069.4852213403 305 4384.0
307 133661.3117658842 4016350.0505345706 2392886.8650747226 306 4385.0
308 53680.84663518382 4018346.24316602 2392704.2836575983 307 4386.0
309 199045.26881655495 4020342.444115785 2392521.740967566 308 4387.0
310 84693.32499490122 4022338.653327112 2392339.2370021767 309 4388.0
311 92036.73478832949 4030323.571652513 2391609.608335744 310 4392.0
312 137726.6095515687 4032319.8213198953 2391427.2979546147 311 4393.0
313 131503.2666679485 4034316.078908052 2391245.026282168 312 4394.0
314 112508.92391591563 4038308.617619307 2390880.5990517936 313 4396.0
315 133221.3911241354 4040304.898628683 2390698.4434879823 314 4397.0
316 117353.37749245593 4042301.1873313887 2390516.3266210584 315 4398.0
317 26304.410624976175 4044297.4836705327 2390334.248447952 316 4399.0
318 19701.757618608175 4046293.787589208 2390152.208965496 317 4400.0
319 71523.52385011781 4056275.418882963 2389242.591799182 318 4405.0
320 56727.93392880371 3978246.7691324735 2394374.0225077523 319 4505.0
321 91550.43521928001 3980242.792906744 2394190.712263586 320 4506.0
322 129988.71288606155 3982238.826065151 2394007.44074083 321 4507.0
323 64419.67791033181 3988226.981279266 2393457.858487056 322 4510.0
324 82471.10659660111 3990223.051408237 2393274.741835705 323 4511.0
325 39458.10269690641 3992219.130638296 2393091.663898373 324 4512.0
326 75206.153934393 3994215.2189127984 2392908.624673399 325 4513.0
327 124658.87209016713 3996211.3161750897 2392725.6241590898 326 4514.0
328 118629.40477206893 3998207.422368501 2392542.662353672 327 4515.0
329 158341.48768096062 4000203.5374363554 2392359.739255327 328 4516.0
330 77775.23788825041 4002199.66132196 2392176.854862171 329 4517.0
331 73135.67662723531 4004195.793968615 2391994.009172286 330 4518.0
332 105964.81103260785 4006191.935319605 2391811.2021836685 331 4519.0
333 80708.25279917824 4008188.085318202 2391628.433894264 332 4520.0
334 65119.244423412485 4010184.243907672 2391445.704301979 333 4521.0
335 170016.11514634156 4012180.41103126 2391263.013404646 334 4522.0
336 23033.98854702073 4014176.586632207 2391080.3612000346 335 4523.0
337 32669.465003416306 4016172.770653739 2390897.7476858846 336 4524.0
338 53816.569943950104 4018168.963039069 2390715.172859847 337 4525.0
339 88810.68614072552 4020165.163731399 2390532.6367195365 338 4526.0
340 66339.44476124604 4022161.37267392 2390350.1392625067 339 4527.0
341 101545.78416319107 4024157.589809804 2390167.680486253 340 4528.0
342 121847.30943407351 4026153.815082221 2389985.2603882034 341 4529.0
343 35032.70960096466 4028150.04843432 2389802.878965757 342 4530.0
344 158688.4905950064 4030146.2898092433 2389620.536216218 343 4531.0
345 96732.86885767066 4032142.539150117 2389438.23213687 344 4532.0
346 84853.19329537201 4034138.796400057 2389255.9667249126 345 4533.0
347 71011.10723092123 4036135.061502164 2389073.7399774967 346 4534.0
348 59821.87158488238 4038131.3343995297 2388891.551891736 347 4535.0
349 72277.14720024695 4040127.615035229 2388709.402464657 348 4536.0
350 119932.01522492805 4042123.903352328 2388527.291693236 349 4537.0
351 39522.10336673614 4044120.199293877 2388345.219574414 350 4538.0
352 199787.5286546295 4046116.502802915 2388163.186105054 351 4539.0
353 70200.87424646047 4050109.132295547 2387799.2351019075 352 4541.0
354 91948.06483631153 4052105.4581651534 2387617.3175615785 353 4542.0
355 67295.34027416453 4058094.479582941 2387071.7967451084 354 4545.0
356 75208.86912466974 3972081.502147888 2392934.9516069395 355 4641.0
357 82504.58610047324 3974077.497279184 2392751.5327142784 356 4642.0
358 150525.6379397327 3976073.50195424 2392568.1525051845 357 4643.0
359 67825.2478552913 3980065.539709184 2392201.5081329434 358 4645.0
360 122915.35312415865 3982061.572675816 2392018.2439672565 359 4646.0
361 77556.67309223517 3988049.7272526105 2391468.6835355405 360 4649.0
362 180968.61570044918 3990045.797148288 2391285.5740752025 361 4650.0
363 57329.86598914872 3992041.876134533 2391102.503287381 362 4651.0
364 67828.54933277913 3994037.964154647 2390919.471170456 363 4652.0
365 106036.42605168941 3996034.061151916 2390736.4777227268 364 4653.0
366 106559.35577714053 3998030.167069618 2390553.522942441 365 4654.0
367 191907.25469341013 4000026.281851018 2390370.606827789 366 4655.0
368 66692.07372054124 4002022.405439368 2390187.729376908 367 4656.0
369 110797.37997123905 4004018.537777912 2390004.890587873 368 4657.0
370 143741.70344453963 4006014.678809878 2389822.0904587107 369 4658.0
371 67728.2570522813 4008010.828478484 2389639.3289873702 370 4659.0
372 125824.58931865476 4010006.986726936 2389456.60617177 371 4660.0
373 75072.75655951281 4012003.153498429 2389273.9220097447 372 4661.0
374 34626.66716082378 4013999.328736143 2389091.276499111 373 4662.0
375 102530.17345166119 4015995.5123832505 2388908.6696375823 374 4663.0
376 73762.78544220806 4017991.704382908 2388726.1014228524 375 4664.0
377 212409.4062285604 4019987.904678261 2388543.571852525 376 4665.0
378 92441.93268707901 4021984.1132124425 2388361.080924172 377 4666.0
379 99120.02878045817 4023980.329928575 2388178.6286353096 378 4667.0
380 163002.56845003078 4025976.554769767 2387996.2149833813 379 4668.0
381 99782.11428801806 4027972.787679114 2387813.83996578 380 4669.0
382 79953.47839401143 4029969.028599701 2387631.5035798363 381 4670.0
383 23118.280927317435 4031965.2774746 2387449.20582285 382 4671.0
384 54643.19346819243 4033961.534246869 2387266.9466920234 383 4672.0
385 102168.2677755084 4035957.798859555 2387084.7261845325 384 4673.0
386 67401.1400470006 4037954.0712556913 2386902.5442974856 385 4674.0
387 52509.580655701095 4039950.3513783007 2386720.401027939 386 4675.0
388 97148.53595789053 4041946.63917039 2386538.296372877 387 4676.0
389 124201.53986705585 4043942.934574956 2386356.230329249 388 4677.0
390 124085.03230697625 4059913.565015852 2384901.0916057527 389 4685.0
391 108583.47947699935 4061909.926365377 2384719.3729179045 390 4686.0
392 117972.29410691457 4063906.29475662 2384537.692807764 391 4687.0
393 77341.36230792047 4065902.6701324345 2384356.0512716426 392 4688.0
394 36867.70881964381 3975896.273540626 2390578.972720035 393 4782.0
395 75171.3050382946 3977892.287391748 2390395.6386526283 394 4783.0
396 27011.604646932843 3983880.385240495 2389845.868283136 395 4786.0
397 63291.15982523278 3985876.436432873 2389662.688766407 396 4787.0
398 126117.91358241276 3987872.496818788 2389479.547883847 397 4788.0
399 86399.32204220499 3989868.566341508 2389296.4456339586 398 4789.0
400 129527.8532845889 3991864.644944288 2389113.382015157 399 4790.0
401 61329.85242824078 3997852.9346653647 2388564.422928804 400 4793.0
402 32810.41688198308 3999849.049020705 2388381.5138175604 401 4794.0
403 85622.76579431891 4001845.172172208 2388198.643328717 402 4795.0
404 42103.18094463523 4003841.304063059 2388015.8114603567 403 4796.0
405 58311.920421219584 4005837.444636432 2387833.018210513 404 4797.0
406 125588.46284590251 4007833.593835489 2387650.263577165 405 4798.0
407 92034.12340415096 4009829.75160338 2387467.547558228 406 4799.0
408 108496.7695491706 4011825.9178832434 2387284.870151571 407 4800.0
409 157738.5072182233 4013822.092618205 2387102.231354991 408 4801.0
410 61926.90749199228 4015818.275751379 2386919.6311662304 409 4802.0
411 89747.22855934908 4017814.4672258673 2386737.069582989 410 4803.0
412 104539.16784013096 4023803.091128054 2386189.616442424 411 4806.0
413 125979.3520024163 4025799.3153985753 2386007.2092570188 412 4807.0
414 76945.33561779118 4027795.5477257366 2385824.8406647258 413 4808.0
