location subarea FID
516 5 5.0
517 5 5.0
518 5 5.0
519 18 18.0
520 18 18.0
521 18 18.0
522 18 18.0
523 18 18.0
524 18 18.0
525 18 18.0
526 18 18.0
527 10 10.0
528 10 10.0
529 10 10.0
530 10 10.0
531 10 10.0
532 10 10.0
533 10 10.0
534 10 10.0
535 10 10.0
536 10 10.0
537 10 10.0
538 10 10.0
539 10 10.0
540 10 10.0
541 5 5.0
542 5 5.0
543 5 5.0
544 5 5.0
545 5 5.0
546 5 5.0
547 18 18.0
548 18 18.0
549 18 18.0
550 18 18.0
551 18 18.0
552 18 18.0
553 18 18.0
554 18 18.0
555 18 18.0
556 18 18.0
557 18 18.0
558 18 18.0
559 18 18.0
560 18 18.0
561 18 18.0
562 18 18.0
563 10 10.0
564 10 10.0
565 10 10.0
566 10 10.0
567 10 10.0
568 10 10.0
569 10 10.0
570 10 10.0
571 10 10.0
572 10 10.0
573 10 10.0
574 10 10.0
575 10 10.0
576 5 5.0
577 5 5.0
578 5 5.0
579 18 18.0
580 18 18.0
581 18 18.0
582 18 18.0
583 18 18.0
584 18 18.0
585 18 18.0
586 18 18.0
587 18 18.0
588 18 18.0
589 18 18.0
590 18 18.0
591 18 18.0
592 18 18.0
593 18 18.0
594 18 18.0
595 18 18.0
596 18 18.0
597 18 18.0
598 10 10.0
599 10 10.0
600 10 10.0
601 10 10.0
602 10 10.0
603 10 10.0
604 10 10.0
605 10 10.0
606 10 10.0
607 10 10.0
608 10 10.0
609 10 10.0
610 10 10.0
611 10 10.0
612 10 10.0
613 10 10.0
614 10 10.0
615 10 10.0
616 5 5.0
617 5 5.0
618 18 18.0
619 18 18.0
620 18 18.0
621 18 18.0
622 18 18.0
623 18 18.0
624 18 18.0
625 18 18.0
626 18 18.0
627 18 18.0
628 18 18.0
629 18 18.0
630 18 18.0
631 18 18.0
632 18 18.0
633 18 18.0
634 18 18.0
635 18 18.0
636 10 10.0
637 10 10.0
638 10 10.0
639 10 10.0
640 10 10.0
641 10 10.0
642 10 10.0
643 10 10.0
644 10 10.0
645 10 10.0
646 10 10.0
647 10 10.0
648 10 10.0
649 10 10.0
650 10 10.0
651 10 10.0
652 10 10.0
653 18 18.0
654 18 18.0
655 18 18.0
656 18 18.0
657 18 18.0
658 18 18.0
659 18 18.0
660 18 18.0
661 18 18.0
662 18 18.0
663 18 18.0
664 18 18.0
665 18 18.0
666 18 18.0
667 10 10.0
668 10 10.0
669 10 10.0
670 10 10.0
671 10 10.0
672 10 10.0
673 10 10.0
674 10 10.0
675 10 10.0
676 10 10.0
677 10 10.0
678 10 10.0
679 10 10.0
680 10 10.0
681 10 10.0
682 10 10.0
683 10 10.0
684 10 10.0
685 18 18.0
686 18 18.0
687 18 18.0
688 18 18.0
689 18 18.0
690 18 18.0
691 18 18.0
692 18 18.0
693 18 18.0
694 10 10.0
695 10 10.0
696 10 10.0
697 10 10.0
698 10 10.0
699 10 10.0
700 10 10.0
701 10 10.0
702 10 10.0
703 10 10.0
704 10 10.0
705 10 10.0
706 10 10.0
707 10 10.0
708 10 10.0
709 10 10.0
710 10 10.0
711 10 10.0
712 10 10.0
713 10 10.0
714 10 10.0
715 10 10.0
716 10 10.0
717 10 10.0
718 18 18.0
719 18 18.0
720 18 18.0
721 18 18.0
722 18 18.0
723 18 18.0
724 18 18.0
725 18 18.0
726 7 7.0
727 10 10.0
728 10 10.0
729 10 10.0
730 10 10.0
731 10 10.0
732 10 10.0
733 10 10.0
734 10 10.0
735 10 10.0
736 10 10.0
737 10 10.0
738 10 10.0
739 10 10.0
740 10 10.0
741 10 10.0
742 10 10.0
743 10 10.0
744 10 10.0
745 18 18.0
746 18 18.0
747 18 18.0
748 18 18.0
749 18 18.0
750 18 18.0
751 18 18.0
752 18 18.0
753 18 18.0
754 18 18.0
755 10 10.0
756 10 10.0
757 10 10.0
758 10 10.0
759 10 10.0
760 10 10.0
761 10 10.0
762 10 10.0
763 10 10.0
764 10 10.0
765 10 10.0
766 10 10.0
767 10 10.0
768 10 10.0
769 10 10.0
770 10 10.0
771 10 10.0
772 18 18.0
773 18 18.0
774 18 18.0
775 18 18.0
776 18 18.0
777 7 7.0
778 12 12.0
779 12 12.0
780 12 12.0
781 10 10.0
782 10 10.0
783 10 10.0
784 10 10.0
785 10 10.0
786 10 10.0
787 10 10.0
788 10 10.0
789 10 10.0
790 10 10.0
791 10 10.0
792 10 10.0
793 10 10.0
794 10 10.0
795 10 10.0
796 18 18.0
797 18 18.0
798 18 18.0
799 18 18.0
800 18 18.0
801 18 18.0
802 7 7.0
803 7 7.0
804 12 12.0
805 12 12.0
806 12 12.0
807 12 12.0
808 12 12.0
809 12 12.0
810 12 12.0
811 12 12.0
812 10 10.0
813 10 10.0
814 10 10.0
815 10 10.0
816 10 10.0
817 10 10.0
818 10 10.0
819 10 10.0
820 10 10.0
821 10 10.0
822 10 10.0
823 10 10.0
824 10 10.0
825 10 10.0
826 10 10.0
827 18 18.0
828 18 18.0
829 18 18.0
830 18 18.0
831 18 18.0
832 18 18.0
833 18 18.0
834 18 18.0
835 18 18.0
836 18 18.0
837 7 7.0
838 7 7.0
839 12 12.0
840 12 12.0
841 12 12.0
842 12 12.0
843 12 12.0
844 12 12.0
845 12 12.0
846 12 12.0
847 12 12.0
848 12 12.0
849 12 12.0
850 12 12.0
851 12 12.0
852 10 10.0
853 10 10.0
854 10 10.0
855 10 10.0
856 10 10.0
857 10 10.0
858 10 10.0
859 10 10.0
860 10 10.0
861 10 10.0
862 10 10.0
863 10 10.0
864 10 10.0
865 10 10.0
866 18 18.0
867 18 18.0
868 18 18.0
869 18 18.0
870 18 18.0
871 18 18.0
872 18 18.0
873 7 7.0
874 7 7.0
875 7 7.0
876 12 12.0
877 12 12.0
878 12 12.0
879 12 12.0
880 12 12.0
881 12 12.0
882 12 12.0
883 12 12.0
884 12 12.0
885 12 12.0
886 12 12.0
887 12 12.0
888 12 12.0
889 12 12.0
890 12 12.0
891 12 12.0
892 12 12.0
893 10 10.0
894 10 10.0
895 10 10.0
896 10 10.0
897 10 10.0
898 10 10.0
899 10 10.0
900 10 10.0
901 10 10.0
902 10 10.0
903 10 10.0
904 10 10.0
905 10 10.0
906 10 10.0
907 10 10.0
908 1 1.0
909 18 18.0
910 18 18.0
911 18 18.0
912 18 18.0
913 7 7.0
914 7 7.0
915 7 7.0
916 7 7.0
917 7 7.0
918 12 12.0
919 12 12.0
920 12 12.0
921 12 12.0
922 12 12.0
923 12 12.0
924 12 12.0
925 12 12.0
926 12 12.0
927 12 12.0
928 12 12.0
929 12 12.0
930 12 12.0
931 12 12.0
932 12 12.0
933 12 12.0
934 12 12.0
935 12 12.0
936 10 10.0
937 10 10.0
938 10 10.0
939 10 10.0
940 10 10.0
941 10 10.0
942 10 10.0
943 10 10.0
944 10 10.0
945 10 10.0
946 10 10.0
947 1 1.0
948 18 18.0
949 18 18.0
950 18 18.0
951 18 18.0
952 18 18.0
953 18 18.0
954 18 18.0
955 7 7.0
956 7 7.0
957 7 7.0
958 7 7.0
959 7 7.0
960 7 7.0
961 12 12.0
962 12 12.0
963 12 12.0
964 12 12.0
965 12 12.0
966 12 12.0
967 12 12.0
968 12 12.0
969 12 12.0
970 12 12.0
971 12 12.0
972 12 12.0
973 12 12.0
974 12 12.0
975 12 12.0
976 12 12.0
977 12 12.0
978 12 12.0
979 10 10.0
980 10 10.0
981 10 10.0
982 10 10.0
983 10 10.0
984 10 10.0
985 10 10.0
986 10 10.0
987 10 10.0
988 10 10.0
989 1 1.0
990 1 1.0
991 1 1.0
992 1 1.0
993 18 18.0
994 18 18.0
995 18 18.0
996 18 18.0
997 18 18.0
998 18 18.0
999 18 18.0
1000 18 18.0
1001 18 18.0
1002 7 7.0
1003 7 7.0
1004 7 7.0
1005 12 12.0
1006 12 12.0
1007 12 12.0
1008 12 12.0
1009 12 12.0
1010 12 12.0
1011 12 12.0
1012 12 12.0
1013 12 12.0
1014 12 12.0
1015 12 12.0
1016 12 12.0
1017 12 12.0
1018 12 12.0
1019 12 12.0
1020 12 12.0
1021 12 12.0
1022 12 12.0
1023 12 12.0
1024 12 12.0
1025 12 12.0
1026 12 12.0
1027 12 12.0
1028 6 6.0
1029 10 10.0
1030 10 10.0
1031 10 10.0
1032 10 10.0
1033 10 10.0
1034 10 10.0
1035 1 1.0
1036 1 1.0
1037 1 1.0
1038 1 1.0
1039 1 1.0
1040 1 1.0
1041 1 1.0
1042 18 18.0
1043 18 18.0
1044 18 18.0
1045 18 18.0
1046 18 18.0
1047 18 18.0
1048 18 18.0
1049 7 7.0
1050 13 13.0
1051 12 12.0
1052 12 12.0
1053 12 12.0
1054 12 12.0
1055 12 12.0
1056 12 12.0
1057 12 12.0
1058 12 12.0
1059 12 12.0
1060 12 12.0
1061 12 12.0
1062 12 12.0
1063 12 12.0
1064 12 12.0
1065 12 12.0
1066 12 12.0
1067 12 12.0
1068 12 12.0
1069 12 12.0
1070 6 6.0
1071 6 6.0
1072 10 10.0
1073 10 10.0
1074 10 10.0
1075 10 10.0
1076 10 10.0
1077 10 10.0
1078 10 10.0
1079 10 10.0
1080 10 10.0
1081 10 10.0
1082 10 10.0
1083 10 10.0
1084 10 10.0
1085 1 1.0
1086 1 1.0
1087 1 1.0
1088 1 1.0
1089 1 1.0
1090 1 1.0
1091 1 1.0
1092 1 1.0
1093 1 1.0
1094 1 1.0
1095 1 1.0
1096 1 1.0
1097 18 18.0
1098 18 18.0
1099 18 18.0
1100 18 18.0
1101 18 18.0
1102 18 18.0
1103 18 18.0
1104 7 7.0
1105 7 7.0
1106 7 7.0
1107 13 13.0
1108 13 13.0
1109 13 13.0
1110 13 13.0
1111 13 13.0
1112 12 12.0
1113 12 12.0
1114 12 12.0
1115 12 12.0
1116 12 12.0
1117 12 12.0
1118 12 12.0
1119 12 12.0
1120 12 12.0
1121 12 12.0
1122 12 12.0
1123 12 12.0
1124 12 12.0
1125 12 12.0
1126 12 12.0
1127 12 12.0
1128 12 12.0
1129 12 12.0
1130 12 12.0
1131 12 12.0
1132 6 6.0
1133 10 10.0
1134 10 10.0
1135 10 10.0
1136 10 10.0
1137 10 10.0
1138 10 10.0
1139 10 10.0
1140 10 10.0
1141 1 1.0
1142 1 1.0
1143 1 1.0
1144 1 1.0
1145 1 1.0
1146 1 1.0
1147 1 1.0
1148 1 1.0
1149 1 1.0
1150 1 1.0
1151 1 1.0
1152 1 1.0
1153 1 1.0
1154 18 18.0
1155 18 18.0
1156 18 18.0
1157 16 16.0
1158 16 16.0
1159 16 16.0
1160 7 7.0
1161 7 7.0
1162 7 7.0
1163 7 7.0
1164 7 7.0
1165 7 7.0
1166 7 7.0
1167 7 7.0
1168 7 7.0
1169 7 7.0
1170 13 13.0
1171 13 13.0
1172 13 13.0
1173 13 13.0
1174 13 13.0
1175 13 13.0
1176 13 13.0
1177 12 12.0
1178 12 12.0
1179 12 12.0
1180 12 12.0
1181 12 12.0
1182 12 12.0
1183 12 12.0
1184 12 12.0
1185 12 12.0
1186 12 12.0
1187 12 12.0
1188 12 12.0
1189 12 12.0
1190 12 12.0
1191 12 12.0
1192 12 12.0
1193 12 12.0
1194 6 6.0
1195 6 6.0
1196 6 6.0
1197 1 1.0
1198 1 1.0
1199 1 1.0
1200 1 1.0
1201 1 1.0
1202 1 1.0
1203 1 1.0
1204 1 1.0
1205 1 1.0
1206 1 1.0
1207 1 1.0
1208 1 1.0
1209 1 1.0
1210 1 1.0
1211 1 1.0
1212 1 1.0
1213 1 1.0
1214 16 16.0
1215 16 16.0
1216 16 16.0
1217 7 7.0
1218 7 7.0
1219 7 7.0
1220 7 7.0
1221 7 7.0
1222 7 7.0
1223 7 7.0
1224 7 7.0
1225 7 7.0
1226 7 7.0
1227 7 7.0
1228 7 7.0
1229 13 13.0
1230 13 13.0
1231 13 13.0
1232 13 13.0
1233 13 13.0
1234 13 13.0
1235 13 13.0
1236 13 13.0
1237 12 12.0
1238 12 12.0
1239 12 12.0
1240 12 12.0
1241 12 12.0
1242 12 12.0
1243 12 12.0
1244 12 12.0
1245 12 12.0
1246 12 12.0
1247 12 12.0
1248 12 12.0
1249 12 12.0
1250 12 12.0
1251 12 12.0
1252 12 12.0
1253 12 12.0
1254 12 12.0
1255 12 12.0
1256 12 12.0
1257 12 12.0
1258 6 6.0
1259 6 6.0
1260 6 6.0
1261 6 6.0
1262 6 6.0
1263 6 6.0
1264 1 1.0
1265 1 1.0
1266 1 1.0
1267 1 1.0
1268 1 1.0
1269 1 1.0
1270 1 1.0
1271 1 1.0
1272 1 1.0
1273 1 1.0
1274 1 1.0
1275 1 1.0
1276 1 1.0
1277 1 1.0
1278 16 16.0
1279 16 16.0
1280 16 16.0
1281 16 16.0
1282 7 7.0
1283 7 7.0
1284 7 7.0
1285 7 7.0
1286 7 7.0
1287 7 7.0
1288 7 7.0
1289 7 7.0
1290 7 7.0
1291 7 7.0
1292 7 7.0
1293 7 7.0
1294 7 7.0
1295 13 13.0
1296 13 13.0
1297 13 13.0
1298 13 13.0
1299 13 13.0
1300 13 13.0
1301 13 13.0
1302 13 13.0
1303 13 13.0
1304 12 12.0
1305 12 12.0
1306 12 12.0
1307 12 12.0
1308 12 12.0
1309 12 12.0
1310 12 12.0
1311 12 12.0
1312 12 12.0
1313 12 12.0
1314 12 12.0
1315 12 12.0
1316 12 12.0
1317 12 12.0
1318 12 12.0
1319 12 12.0
1320 12 12.0
1321 12 12.0
1322 12 12.0
1323 12 12.0
1324 12 12.0
1325 12 12.0
1326 6 6.0
1327 6 6.0
1328 6 6.0
1329 6 6.0
1330 6 6.0
1331 6 6.0
1332 6 6.0
1333 6 6.0
1334 6 6.0
1335 6 6.0
1336 6 6.0
1337 6 6.0
1338 1 1.0
1339 1 1.0
1340 1 1.0
1341 1 1.0
1342 1 1.0
1343 1 1.0
1344 1 1.0
1345 1 1.0
1346 1 1.0
1347 1 1.0
1348 1 1.0
1349 1 1.0
1350 1 1.0
1351 1 1.0
1352 16 16.0
1353 16 16.0
1354 16 16.0
1355 16 16.0
1356 16 16.0
1357 7 7.0
1358 7 7.0
1359 7 7.0
1360 7 7.0
1361 7 7.0
1362 7 7.0
1363 7 7.0
1364 7 7.0
1365 7 7.0
1366 7 7.0
1367 13 13.0
1368 13 13.0
1369 13 13.0
1370 13 13.0
1371 13 13.0
1372 13 13.0
1373 13 13.0
1374 13 13.0
1375 13 13.0
1376 13 13.0
1377 12 12.0
1378 12 12.0
1379 12 12.0
1380 12 12.0
1381 12 12.0
1382 12 12.0
1383 12 12.0
1384 12 12.0
1385 12 12.0
1386 12 12.0
1387 12 12.0
1388 12 12.0
1389 12 12.0
1390 12 12.0
1391 12 12.0
1392 12 12.0
1393 12 12.0
1394 12 12.0
1395 12 12.0
1396 12 12.0
1397 12 12.0
1398 12 12.0
1399 6 6.0
1400 6 6.0
1401 6 6.0
1402 6 6.0
1403 6 6.0
1404 6 6.0
1405 6 6.0
1406 6 6.0
1407 6 6.0
1408 6 6.0
1409 6 6.0
1410 6 6.0
1411 6 6.0
1412 6 6.0
1413 6 6.0
1414 6 6.0
1415 1 1.0
1416 1 1.0
1417 1 1.0
1418 1 1.0
1419 1 1.0
1420 1 1.0
1421 1 1.0
1422 1 1.0
1423 1 1.0
1424 1 1.0
1425 1 1.0
1426 1 1.0
1427 1 1.0
1428 1 1.0
1429 1 1.0
1430 1 1.0
1431 1 1.0
1432 16 16.0
1433 16 16.0
1434 16 16.0
1435 16 16.0
1436 16 16.0
1437 16 16.0
1438 7 7.0
1439 7 7.0
1440 7 7.0
1441 13 13.0
1442 13 13.0
1443 13 13.0
1444 13 13.0
1445 13 13.0
1446 13 13.0
1447 13 13.0
1448 13 13.0
1449 13 13.0
1450 12 12.0
1451 12 12.0
1452 12 12.0
1453 12 12.0
1454 12 12.0
1455 12 12.0
1456 12 12.0
1457 12 12.0
1458 12 12.0
1459 12 12.0
1460 12 12.0
1461 12 12.0
1462 12 12.0
1463 12 12.0
1464 12 12.0
1465 12 12.0
1466 12 12.0
1467 12 12.0
1468 12 12.0
1469 12 12.0
1470 12 12.0
1471 6 6.0
1472 6 6.0
1473 6 6.0
1474 6 6.0
1475 6 6.0
1476 6 6.0
1477 6 6.0
1478 6 6.0
1479 6 6.0
1480 6 6.0
1481 6 6.0
1482 6 6.0
1483 6 6.0
1484 6 6.0
1485 6 6.0
1486 1 1.0
1487 1 1.0
1488 1 1.0
1489 1 1.0
1490 1 1.0
1491 1 1.0
1492 1 1.0
1493 1 1.0
1494 1 1.0
1495 1 1.0
1496 1 1.0
1497 1 1.0
1498 1 1.0
1499 1 1.0
1500 1 1.0
1501 1 1.0
1502 1 1.0
1503 1 1.0
1504 1 1.0
1505 1 1.0
1506 1 1.0
1507 16 16.0
1508 16 16.0
1509 16 16.0
1510 16 16.0
1511 16 16.0
1512 16 16.0
1513 16 16.0
1514 7 7.0
1515 7 7.0
1516 7 7.0
1517 7 7.0
1518 7 7.0
1519 7 7.0
1520 7 7.0
1521 13 13.0
1522 13 13.0
1523 13 13.0
1524 13 13.0
1525 13 13.0
1526 13 13.0
1527 13 13.0
1528 12 12.0
1529 12 12.0
1530 12 12.0
1531 12 12.0
1532 12 12.0
1533 12 12.0
1534 12 12.0
1535 12 12.0
1536 12 12.0
1537 12 12.0
1538 12 12.0
1539 12 12.0
1540 12 12.0
1541 12 12.0
1542 12 12.0
1543 12 12.0
1544 12 12.0
1545 12 12.0
1546 6 6.0
1547 6 6.0
1548 6 6.0
1549 6 6.0
1550 6 6.0
1551 6 6.0
1552 6 6.0
1553 6 6.0
1554 6 6.0
1555 6 6.0
1556 6 6.0
1557 6 6.0
1558 6 6.0
1559 6 6.0
1560 6 6.0
1561 6 6.0
1562 1 1.0
1563 1 1.0
1564 1 1.0
1565 1 1.0
1566 1 1.0
1567 1 1.0
1568 1 1.0
1569 1 1.0
1570 1 1.0
1571 1 1.0
1572 1 1.0
1573 1 1.0
1574 1 1.0
1575 1 1.0
1576 1 1.0
1577 1 1.0
1578 1 1.0
1579 1 1.0
1580 16 16.0
1581 16 16.0
1582 16 16.0
1583 16 16.0
1584 16 16.0
1585 7 7.0
1586 7 7.0
1587 7 7.0
1588 7 7.0
1589 7 7.0
1590 7 7.0
1591 7 7.0
1592 7 7.0
1593 13 13.0
1594 13 13.0
1595 13 13.0
1596 13 13.0
1597 13 13.0
1598 13 13.0
1599 13 13.0
1600 12 12.0
1601 12 12.0
1602 12 12.0
1603 12 12.0
1604 12 12.0
1605 12 12.0
1606 12 12.0
1607 12 12.0
1608 12 12.0
1609 12 12.0
1610 12 12.0
1611 12 12.0
1612 12 12.0
1613 12 12.0
1614 12 12.0
1615 12 12.0
1616 12 12.0
1617 6 6.0
1618 6 6.0
1619 6 6.0
1620 6 6.0
1621 6 6.0
1622 6 6.0
1623 6 6.0
1624 6 6.0
1625 6 6.0
1626 6 6.0
1627 6 6.0
1628 6 6.0
1629 6 6.0
1630 6 6.0
1631 6 6.0
1632 6 6.0
1633 6 6.0
1634 6 6.0
1635 6 6.0
1636 6 6.0
1637 1 1.0
1638 1 1.0
1639 1 1.0
1640 1 1.0
1641 1 1.0
1642 1 1.0
1643 1 1.0
1644 1 1.0
1645 1 1.0
1646 1 1.0
1647 1 1.0
1648 1 1.0
1649 1 1.0
1650 1 1.0
1651 1 1.0
1652 1 1.0
1653 1 1.0
1654 1 1.0
1655 1 1.0
1656 16 16.0
1657 16 16.0
1658 16 16.0
1659 16 16.0
1660 16 16.0
1661 16 16.0
1662 7 7.0
1663 7 7.0
1664 7 7.0
1665 7 7.0
