customer weight coord_x coord_y id_grid5km fid
223 10556.5 3921228.8926356956 2337731.430362033 249 1123
224 896.0 3921004.1165319826 2334156.36768991 250 1124
225 2704.5 3920779.305571042 2330579.441829675 251 1125
226 5167.5 3920554.459920698 2327000.6532800472 252 1126
227 5882.5 3920329.579749072 2323420.0025432315 253 1127
228 1603.5 3920104.6652245843 2319837.4901249083 254 1128
229 18230.5 3919879.716515953 2316253.116534261 255 1129
230 5390.0 3919654.7337921937 2312666.8822839386 256 1130
231 315.0 3919429.7172226207 2309078.7878901158 257 1131
232 1213.5 3918979.5832247785 2301897.0207540877 259 1133
233 5628.5 3918754.4661366288 2298303.3490617266 260 1134
234 792.5 3918529.3158829017 2294707.819325543 261 1135
235 1544.5 3918304.1326344023 2291110.4320792463 262 1136
236 13538.5 3918078.9165622336 2287511.1878600735 263 1137
237 5537.5 3917177.7274693646 2273095.6521227323 264 1141
238 31315.5 3916952.3498558337 2269487.131221244 265 1142
239 1774.0 3916726.9404515154 2265876.756644492 266 1143
240 209.5 3926609.5455624047 2366027.0466351165 267 1183
241 3393.5 3926387.077580168 2362466.799880298 268 1184
242 2889.0 3926164.57373727 2358904.686096705 269 1185
243 37.5 3925942.0341976653 2355340.705755549 270 1186
244 188.5 3925719.4591256017 2351774.859331478 271 1187
245 376.0 3925496.8486856227 2348207.1473025903 272 1188
246 1063.0 3925274.2030425672 2344637.570150435 273 1189
247 7319.0 3925051.522361569 2341066.128360019 274 1190
248 2973.5 3924828.8068080563 2337492.822419788 275 1191
249 6449.0 3924606.056547752 2333917.6528216717 276 1192
250 1243.0 3924383.2717466764 2330340.6200610707 277 1193
251 6194.0 3924160.4525711425 2326761.724636846 278 1194
252 4896.0 3923937.5991877597 2323180.9670513403 279 1195
253 2340.5 3923714.711763432 2319598.347810372 280 1196
254 7860.0 3923491.7904653596 2316013.8674232676 281 1197
255 4782.0 3923268.8354610372 2312427.5264028152 282 1198
256 387.0 3923045.846918255 2308839.3252653265 283 1199
257 6243.0 3922822.8250051 2305249.2645305996 284 1200
258 1987.5 3922599.7698899517 2301657.34472193 285 1201
259 452.0 3922376.681741488 2298063.566366145 286 1202
260 16730.0 3922153.5607286803 2294467.929993565 287 1203
261 5173.0 3921930.407020797 2290870.436138043 288 1204
262 1718.0 3921707.220787401 2287271.0853369525 289 1205
263 7373.0 3921484.0021983506 2283669.87813119 290 1206
264 8329.0 3920367.429884039 2265636.015211288 291 1211
265 5816.5 3920144.0207446543 2262023.6811345248 292 1212
266 966.0 3929972.9815397784 2362231.09448086 293 1252
267 1336.5 3929752.501327033 2358668.8745671934 294 1253
268 450.5 3929531.985744477 2355104.7881204 295 1254
269 2107.0 3929311.4349548668 2351538.8356152647 296 1255
270 620.5 3929090.8491212525 2347971.0175300227 297 1256
271 3514.0 3928870.2284069755 2344401.3343463605 298 1257
272 3154.0 3928649.572975671 2340829.7865494224 299 1258
273 3337.0 3928428.8829912636 2337256.374627794 300 1259
274 2137.0 3928208.1586179724 2333681.0990735386 301 1260
275 353.0 3927987.4000203097 2330103.960382197 302 1261
276 645.5 3927766.6073630787 2326524.959052768 303 1262
277 1514.0 3927545.780811376 2322944.0955877323 304 1263
278 2150.5 3927324.920530589 2319361.370493047 305 1264
279 3922.0 3927104.0266864 2315776.784278177 306 1265
280 6.0 3926883.0994447833 2312190.3374560494 307 1266
281 409.5 3926662.1389720053 2308602.0305431145 308 1267
282 716.5 3926441.1454346254 2305011.864059308 309 1268
283 388.0 3926220.1189994956 2301419.838528065 310 1269
284 29.0 3925999.0598337613 2297825.9544763537 311 1270
285 21758.0 3925777.9681048593 2294230.2124346336 312 1271
286 4638.0 3925556.843980521 2290632.612936895 313 1272
287 5343.0 3925335.68762877 2287033.1565206526 314 1273
288 113.5 3925114.499217922 2283431.8437269423 315 1274
289 2379.0 3924008.0821888004 2265397.453280273 316 1279
290 8343.5 3923786.704974417 2261785.0137817324 317 1280
291 249.5 3933777.4670660924 2365558.0005778726 318 1319
292 503.0 3933559.045731033 2361997.5424859314 319 1320
293 510.5 3933340.589192028 2358435.2174135945 320 1321
294 264.0 3933122.097610055 2354871.0258323443 321 1322
295 164.0 3932903.5711463783 2351304.968217103 322 1323
296 1799.0 3932685.009962553 2347737.045046242 323 1324
297 998.0 3932466.4142204253 2344167.256801583 324 1325
298 1762.0 3932247.7840821287 2340595.603968406 325 1326
299 697.0 3932029.1197100873 2337022.0870354343 326 1327
300 1507.0 3931810.421267015 2333446.706494867 327 1328
301 71.0 3931591.6889159153 2329869.462842382 328 1329
302 1490.0 3931154.1231430974 2322709.388201681 330 1331
303 1712.0 3930935.290048835 2319126.5582221784 331 1332
304 2380.0 3930716.4237014586 2315541.867148206 332 1333
305 2.0 3930497.5242654197 2311955.315492829 333 1334
306 93.0 3930278.591905462 2308366.9037726363 334 1335
307 3374.5 3930059.626786619 2304776.6325077014 335 1336
308 2929.5 3929840.629074212 2301184.502221597 336 1337
309 1222.0 3929621.5989338565 2297590.513441427 337 1338
310 6470.0 3929402.5365314535 2293994.666697791 338 1339
311 4501.0 3929183.4420331973 2290396.962524818 339 1340
312 576.0 3928964.315605571 2286797.40146016 340 1341
313 1921.0 3928745.157415349 2283195.984044992 341 1342
314 1874.5 3928525.967629594 2279592.7108240183 342 1343
315 10734.5 3928306.7464156607 2275987.582345495 343 1344
316 14624.5 3927648.8958826875 2265161.0709002577 344 1347
317 6561.5 3927429.5506353886 2261548.5269449223 345 1348
318 71.5 3936712.3683211887 2354639.4189404524 346 1390
319 906.5 3936279.3297355114 2347505.2299002632 348 1392
320 174.5 3936062.759008502 2343935.3375650896 349 1393
321 334.5 3935846.1542061293 2340363.58066593 350 1394
322 609.0 3935629.515489314 2336789.959691642 351 1395
323 509.5 3935412.843019266 2333214.475134562 352 1396
324 6.0 3935196.136957481 2329637.1274905014 353 1397
325 42.5 3934979.397465742 2326057.917258732 354 1398
326 765.5 3934762.6247061184 2322476.8449420063 355 1399
327 818.5 3934545.8188409675 2318893.9110465553 356 1400
328 912.5 3934328.9800329353 2315309.1160821174 357 1401
329 65.5 3934112.108444951 2311722.46056189 358 1402
330 11.0 3933895.204240236 2308133.9450026015 359 1403
331 4079.5 3933678.2675822955 2304543.5699244593 360 1404
332 1587.0 3933461.298634923 2300951.335851174 361 1405
333 1820.0 3933244.2975622006 2297357.243309987 362 1406
334 71.0 3933027.2645284957 2293761.2928316323 363 1407
335 124.5 3932810.1996984654 2290163.4849503776 364 1408
336 862.0 3932593.1032370524 2286563.820204012 365 1409
337 8274.0 3932375.9753094884 2282962.2991338465 366 1410
338 6714.0 3932158.8160812906 2279358.922284725 367 1411
339 30574.5 3931507.152252399 2268537.662565236 368 1414
340 6306.0 3931289.8694826053 2264926.8681196067 369 1415
341 5649.5 3931072.5562440855 2261314.22067243 370 1416
342 55.0 3940302.7964046826 2354409.9674933394 372 1458
343 127.0 3939873.8069661297 2347275.572140646 374 1460
344 480.0 3939659.261296808 2343705.576685412 375 1461
345 1121.0 3939444.6818728745 2340133.716690498 376 1462
346 50.5 3939230.0688537476 2336559.9926448953 377 1463
347 12.5 3939015.422399131 2332984.4050410734 378 1464
348 153.0 3938800.7426690143 2329406.9543749793 379 1465
349 330.5 3938586.029823668 2325827.6411460172 380 1466
350 518.0 3938371.28402365 2322246.4658570765 381 1467
351 729.0 3938156.505429801 2318663.4290145207 382 1468
352 409.5 3937941.694203248 2315078.531128223 383 1469
353 156.0 3937726.8505053995 2311491.7727115173 384 1470
354 9.0 3937511.9744979525 2307903.1542812656 385 1471
355 1131.0 3937297.0663428865 2304312.67635781 386 1472
356 2510.0 3937082.1262024646 2300720.3394649974 387 1473
357 271.5 3936867.154239237 2297126.1441302043 388 1474
358 8094.0 3936652.1506160367 2293530.090884301 389 1475
359 159.0 3936437.1154959835 2289932.1802616892 390 1476
360 19.0 3936222.0490424796 2286332.412800295 391 1477
361 8441.5 3936006.951419214 2282730.7890415653 392 1478
362 4743.0 3935791.8227901584 2279127.30953048 393 1479
363 9562.5 3935576.663319572 2275521.9748155656 394 1480
364 22390.5 3935361.473171997 2271914.785448891 395 1481
365 15112.5 3935146.2525122617 2268305.7419860633 396 1482
366 10089.0 3934931.0015054774 2264694.844986235 397 1483
367 1262.5 3934715.720317043 2261082.0950121433 398 1484
368 11.0 3943893.3803873584 2354182.6715391655 399 1526
369 17.0 3943680.9271583445 2350616.3044190845 400 1527
370 8.0 3943255.9196109623 2343477.9742106316 402 1529
371 1.0 3943043.3656075834 2339906.012090164 403 1530
372 1.0 3942830.7783282064 2336332.185943218 404 1531
373 22.0 3942618.1579310307 2332756.496262399 405 1532
374 37.5 3942405.5045745363 2329178.9435437853 406 1533
375 406.0 3942192.818417485 2325599.5282869134 407 1534
376 625.5 3941980.099618919 2322018.2509948057 408 1535
377 440.0 3941767.3483381653 2318435.112173961 409 1536
378 598.0 3941554.564734831 2314850.1123343837 410 1537
379 437.0 3941341.748968804 2311263.2519895425 411 1538
380 423.0 3941128.9012002563 2307674.5316564324 412 1539
381 2851.0 3940916.021589641 2304083.9518555305 413 1540
382 4107.5 3940703.110297692 2300491.513110816 414 1541
383 246.5 3940490.167485427 2296897.2159498017 415 1542
384 1075.0 3940277.193314145 2293301.060903489 416 1543
385 5013.0 3940064.1879454264 2289703.048506418 417 1544
386 70.5 3939851.1515411353 2286103.1792966463 418 1545
387 5269.0 3939638.084263417 2282501.453815757 419 1546
388 190.5 3939424.986274698 2278897.872608863 420 1547
389 4.0 3939211.857737688 2275292.4362246287 421 1548
390 1019.5 3938998.6988153798 2271685.145215255 422 1549
391 19612.0 3938785.5096710464 2268076.000136487 423 1550
392 9278.0 3938572.2904682443 2264465.0015476113 424 1551
393 61.0 3947484.1187960533 2353957.531125638 425 1594
394 10.0 3947273.690062877 2350391.0627790126 426 1595
395 46.0 3946852.7324766004 2343252.530188373 428 1597
396 85.0 3946642.203935492 2339680.466912525 429 1598
397 23.0 3946431.642437528 2336106.5396341835 430 1599
398 10.0 3946221.048139402 2332530.748846084 431 1600
399 32.0 3946010.4211980873 2328953.095044436 432 1601
400 1131.5 3945799.7617708333 2325373.5787289105 433 1602
401 2196.5 3945589.070015171 2321792.2004026575 434 1603
402 863.5 3945378.346088909 2318208.9605723117 435 1604
403 312.5 3945167.590150136 2314623.8597480073 436 1605
404 48.0 3944956.8023572196 2311036.8984433464 437 1606
405 790.0 3944745.9828688074 2307448.0771754566 438 1607
406 2026.5 3944535.1318438244 2303857.3964649457 439 1608
407 738.5 3944324.2494414765 2300264.8568359287 440 1609
408 2657.0 3944113.3358212486 2296670.4588160487 441 1610
409 763.5 3943902.3911429043 2293074.2029364416 442 1611
410 607.0 3943691.4155664872 2289476.089731778 443 1612
411 4797.0 3943480.4092523204 2285876.119740253 444 1613
412 2111.5 3943269.372361006 2282274.2935035797 445 1614
413 490.5 3943058.305053426 2278670.611567007 446 1615
414 5998.5 3942847.2074907413 2275065.074479331 447 1616
415 4620.0 3942636.0798343928 2271457.6827928876 448 1617
416 5316.0 3942424.922246101 2267848.4370635552 449 1618
417 59873.5 3942213.7348878644 2264237.3378507537 450 1619
418 16.0 3951075.010157621 2353734.546300007 451 1662
419 57.5 3950866.6059617554 2350167.9776976597 452 1663
420 23.0 3950658.16866422 2346599.543658766 453 1664
421 700.5 3950449.6984193735 2343029.244665807 454 1665
422 88.0 3950241.1953818514 2339457.0812047264 455 1666
423 86.5 3950032.659706564 2335883.0537649086 456 1667
424 41.5 3949824.0915487 2332307.1628392185 457 1668
425 55.0 3949615.4910637224 2328729.4089239966 458 1669
426 1630.0 3949406.858407372 2325149.792519044 459 1670
427 1400.0 3949198.1937356656 2321568.314127643 460 1671
428 7561.0 3948989.497204895 2317984.974256555 461 1672
429 161.0 3948780.7689716313 2314399.7734160502 462 1673
430 11.0 3948572.0091927196 2310812.7121198587 463 1674
431 886.5 3948363.2180252825 2307223.790885238 464 1675
432 3019.0 3948154.39562672 2303633.010232932 465 1676
433 203.0 3947945.542154707 2300040.3706871816 466 1677
434 724.0 3947736.657767196 2296445.8727757647 467 1678
435 392.5 3947527.742622417 2292849.5170299495 468 1679
436 211.5 3947318.7968788743 2289251.303984537 469 1680
437 3015.0 3947109.820695352 2285651.234177852 470 1681
438 2531.0 3946900.8142309077 2282049.308151745 471 1682
439 6494.5 3946691.7776448783 2278445.526451593 472 1683
440 1536.0 3946482.711096876 2274839.8896263265 473 1684
441 9401.5 3946273.6147467913 2271232.3982284144 474 1685
442 4424.0 3946064.48875479 2267623.0528138652 475 1686
443 12878.0 3945855.333281315 2264011.853942235 476 1687
444 57625.5 3945646.1484870873 2260398.8021766623 477 1688
445 168471.0 3945436.9345331024 2256783.898083806 478 1689
446 200998.0 3945227.6915806364 2253167.142233931 479 1690
447 64775.5 3945018.419791238 2249548.5352008413 480 1691
448 8560.5 3944809.119326736 2245928.0775619317 481 1692
449 182.0 3954253.260985833 2346378.5159211224 482 1732
450 370.5 3954046.815964949 2342808.1176896514 483 1733
451 11.0 3953840.33847193 2339235.85501346 484 1734
452 9.0 3953633.828660184 2335661.728382058 485 1735
453 20.0 3953427.286683393 2332085.7382884407 486 1736
454 1.0 3953220.7126955143 2328507.8852290786 487 1737
455 290.5 3953014.1068507754 2324928.1697039003 488 1738
456 336.5 3952807.46930368 2321346.5922163185 489 1739
457 3012.5 3952600.800209005 2317763.153273225 490 1740
458 46.0 3952394.099721801 2314177.8533850163 491 1741
459 7.5 3952187.367997392 2310590.6930655553 492 1742
460 1219.5 3951980.6051913765 2307001.6728322296 493 1743
461 355.5 3951773.811459627 2303410.793205911 494 1744
462 3080.0 3951566.9869582886 2299818.054710972 495 1745
463 1912.5 3951360.1318437825 2296223.4578753198 496 1746
464 2530.0 3951153.246272802 2292627.003230354 497 1747
465 245.5 3950946.3304023147 2289028.691311006 498 1748
466 7119.0 3950739.3843895635 2285428.522655733 499 1749
467 28810.5 3950532.408392064 2281826.4978065128 500 1750
468 48964.0 3950325.4025676055 2278222.617308855 501 1751
469 7239.0 3950118.3670742535 2274616.8817118225 502 1752
470 8270.5 3949911.302070346 2271009.2915680134 503 1753
471 5205.5 3949704.2077144957 2267399.8474335684 504 1754
472 114.5 3949497.084165588 2263788.5498681758 505 1755
473 27169.0 3949289.9315827847 2260175.3994351057 506 1756
474 72989.5 3949082.750125521 2256560.396701148 507 1757
475 66096.5 3948875.539953505 2252943.5422367007 508 1758
476 53229.5 3948668.3012267207 2249324.836615698 509 1759
477 2270.5 3948461.034105426 2245704.280415669 510 1760
478 43.0 3959890.899392829 2381761.962361251 512 1790
479 8.0 3959686.809448158 2378210.1362491148 513 1791
480 397.0 3959482.6858476778 2374656.4410084393 514 1792
481 49.0 3959278.528740587 2371100.877094483 515 1793
482 119.5 3957644.08363901 2342589.149306171 516 1801
483 22.0 3957439.631731011 2339016.7883849614 517 1802
484 419.5 3957235.1478232713 2335442.563531842 518 1803
485 12.0 3957030.6320679686 2331866.475239936 519 1804
486 24.5 3956826.08461755 2328288.524005839 520 1805
487 477.0 3956621.5056247334 2324708.710329611 521 1806
488 260.5 3956416.8952425085 2321127.03471479 522 1807
489 349.0 3956212.253624135 2317543.4976683976 523 1808
490 160.0 3956007.5809231456 2313958.0997009585 524 1809
491 15.0 3955802.8772933423 2310370.841326463 525 1810
492 916.0 3955598.142888799 2306781.7230624296 526 1811
493 894.5 3955393.3778638607 2303190.7454298553 527 1812
