customer weight coord_x coord_y id_grid3km fid
277 712.5 4004484.972712319 2383946.377988906 526 2279
278 372.0 4007479.191251733 2383672.252192335 527 2280
279 108.5 4010473.4290215475 2383398.2130925823 528 2281
280 474.5 4013467.685829467 2383124.2606824622 529 2282
281 32.0 4016461.9614831354 2382850.3949545124 530 2283
282 3.0 4019456.2557901335 2382576.615900973 531 2284
283 25.0 4022450.5685579837 2382302.9235138046 532 2285
284 2.0 4025444.899594143 2382029.317784658 533 2286
285 157.5 4028439.248706009 2381755.798704925 534 2287
286 7.0 4031433.615700915 2381482.366265702 535 2288
287 3.0 4037422.4025688674 2380935.7612717007 537 2290
288 10.0 4040416.8220562637 2380662.588697677 538 2291
289 28.5 4046405.7121732943 2380116.5033453098 540 2293
290 3.0 4055389.1723086736 2379298.0246465267 543 2296
291 11.0 4058383.691570428 2379025.3715236895 544 2297
292 37.0 4061378.2267850284 2378752.8049365086 545 2298
293 28.5 4064372.777759093 2378480.324872934 546 2299
294 18.0 4067367.344299173 2378207.931320605 547 2300
295 3.0 3962302.3237527316 2384809.594612686 550 2358
296 75.5 3974278.1645841403 2383708.8238043007 553 2362
297 42.0 3977272.178541211 2383433.8476541685 554 2363
298 54.5 3980266.213614179 2383158.958117337 555 2364
299 147.0 3983260.269611053 2382884.15518959 556 2365
300 69.0 3986254.3463397827 2382609.4388663843 557 2366
301 116.0 3989248.4436082607 2382334.809142898 558 2367
302 12.0 3992242.5612243237 2382060.266014032 559 2368
303 1.0 3995236.698995748 2381785.8094743905 560 2369
304 157.5 3998230.8567302544 2381511.4395182948 561 2370
305 426.0 4001225.0342355026 2381237.1561397742 562 2371
306 489.0 4004219.231319094 2380962.959332566 563 2372
307 1984.0 4007213.447788572 2380688.8490901366 564 2373
308 214.0 4010207.683451417 2380414.825405635 565 2374
309 194.5 4013201.938115052 2380140.8882719614 566 2375
310 712.5 4016196.2115868377 2379867.0376816974 567 2376
311 1568.5 4019190.5036740745 2379593.2736271545 568 2377
312 42.0 4022184.814184001 2379319.596100343 569 2378
313 151.0 4025179.142923794 2379046.005092997 570 2379
314 33.0 4028173.48970057 2378772.500596572 571 2380
315 23.0 4031167.8543213783 2378499.0826022085 572 2381
316 129.5 4061112.439457284 2375769.658122071 582 2391
317 32.5 4070096.1302914214 2374952.515818873 585 2394
318 74.0 3962036.664892513 2381826.03386507 588 2451
319 63.0 3965030.5904150833 2381550.728793052 589 2452
320 5.0 3968024.537787947 2381275.5102089797 590 2453
321 1.0 3971018.5068190503 2381000.378109832 591 2454
322 10.0 3974012.497316285 2380725.332492278 592 2455
323 19.0 3977006.509087489 2380450.3733527176 593 2456
324 40.0 3980000.5419404423 2380175.500687264 594 2457
325 164.0 3982994.5956828697 2379900.7144917278 595 2458
326 25.5 3985988.670122438 2379626.0147616295 596 2459
327 112.0 3994971.0156998117 2378802.4343150184 599 2462
328 85.0 3997965.171003476 2378528.0803962564 600 2463
329 248.0 4000959.346041756 2378253.8129162705 601 2464
330 368.5 4003953.5406219726 2377979.6318688737 602 2465
331 232.5 4006947.7545513846 2377705.5372475744 603 2466
332 84.5 4009941.987637193 2377431.5290456084 604 2467
333 5.0 4012936.2396865366 2377157.6072559133 605 2468
334 77.0 4015930.5105064963 2376883.771871142 606 2469
335 62.5 4018924.7999040904 2376610.022883674 607 2470
336 11.0 4021919.1076862756 2376336.3602855774 608 2471
337 94.5 4024913.433659948 2376062.784068656 609 2472
338 162.5 4027907.777631941 2375789.294224414 610 2473
339 261.5 4030902.139409025 2375515.890744079 611 2474
340 17.0 4033896.518797909 2375242.5736185815 612 2475
341 149.0 4036890.9156052372 2374969.342838568 613 2476
342 56.0 4042879.760701488 2374423.1402761647 615 2478
343 2.0 4051863.1541466382 2373604.4837734825 618 2481
344 7.0 4054857.651400584 2373331.7708539944 619 2482
345 306.5 4057852.164717685 2373059.144206529 620 2483
346 702.5 4060846.693904066 2372786.6038194434 621 2484
347 2.0 3958777.162416006 2379117.9379905467 627 2543
348 56.0 3964764.986406039 2378567.27675734 629 2545
349 29.0 3967758.9312231923 2378292.075665237 630 2546
350 172.0 3970752.8976653414 2378016.960918939 631 2547
351 32.0 3973746.8855400956 2377741.932515183 632 2548
352 226.5 3976740.8946550097 2377466.9904504227 633 2549
353 929.0 3979734.9248175807 2377192.1347208144 634 2550
354 133.0 3982728.975835252 2376917.365322247 635 2551
355 128.5 3985723.047515409 2376642.6822503023 636 2552
356 46.0 3994705.38460379 2375819.150945784 639 2555
357 206.5 3997699.537006598 2375544.813130468 640 2556
358 1446.0 4000693.709107957 2375270.561615417 641 2557
359 402.0 4003687.900714903 2374996.3963944805 642 2558
360 8.0 4006682.111634416 2374722.3174612448 643 2559
361 2.0 4009676.3416734147 2374448.3248090046 644 2560
362 32.0 4012670.5906387577 2374174.418430757 645 2561
363 311.0 4015664.8583372426 2373900.598319227 646 2562
364 95.0 4018659.1445756075 2373626.8644668325 647 2563
365 8.0 4021653.4491605284 2373353.2168657323 648 2564
366 83.5 4024647.77189862 2373079.6555077825 649 2565
367 319.0 4027642.1125964336 2372806.1803845474 650 2566
368 53.0 4030636.4710604614 2372532.791487321 651 2567
369 38.5 4036625.2405128023 2371986.2723346045 653 2569
370 67.0 4039619.6511137807 2371713.1420602445 654 2570
371 177.5 4042614.0787063013 2371440.0979741816 655 2571
372 375.5 4045608.5230965368 2371167.1400662656 656 2572
373 205.0 4048602.984090595 2370894.2683260627 657 2573
374 1496.5 4051597.4614945184 2370621.4827428656 658 2574
375 1413.0 4054591.955114284 2370348.7833056687 659 2575
376 146.5 4057586.4647558043 2370076.1700031864 660 2576
377 84.0 4060580.9902249235 2369803.6428238605 661 2577
378 275.0 3958511.6213538116 2376134.5423685173 666 2636
379 63.0 3961505.519383546 2375859.1864093533 667 2637
380 22.0 3964499.4393902677 2375583.9166626846 668 2638
381 3.0 3967493.3811814147 2375308.7331258906 669 2639
382 5.0 3970487.3445643694 2375033.6357960543 670 2640
383 1.0 3973481.3293464584 2374758.624669973 671 2641
384 6.0 3976475.335334955 2374483.699744156 672 2642
385 140.0 3979469.362337075 2374208.8610148327 673 2643
386 74.5 3982463.410159978 2373934.108477922 674 2644
387 7.0 3985457.4786107684 2373659.4421290886 675 2645
388 2.0 3988451.5674964935 2373384.8619636903 676 2646
389 39.0 3991445.676624141 2373110.3679767866 677 2647
390 123.0 3994439.8058006447 2372835.96016318 678 2648
391 513.0 3997433.954832877 2372561.6385173574 679 2649
392 41.0 4000428.1235276544 2372287.4030335424 680 2650
393 11.0 4006416.519131809 2371739.1905273455 682 2652
394 20.0 4009410.7456545215 2371465.213491954 683 2653
395 1.0 4012404.9910664475 2371191.322592551 684 2654
396 85.0 4015399.255174105 2370917.5178219117 685 2655
397 66.0 4018393.53778395 2370643.799172543 686 2656
398 6.0 4021387.838702378 2370370.166636634 687 2657
399 52.5 4024382.157735723 2370096.620206131 688 2658
400 286.0 4027376.494690257 2369823.1598726497 689 2659
401 118.0 4030370.8493721904 2369549.785627545 690 2660
402 14.0 4033365.2215876696 2369276.4974618866 691 2661
403 20.0 4039354.017843538 2368730.179331722 693 2663
404 1.0 4042348.441495905 2368457.149347919 694 2664
405 159.5 4048337.3388789673 2367911.347492492 696 2666
406 732.5 4051331.812221253 2367638.5755998436 697 2667
407 69.5 4054326.3017383274 2367365.8897160986 698 2668
408 137.5 4057320.8072358225 2367093.28983004 699 2669
409 93.0 3958246.1383149535 2373151.2393586123 705 2729
410 119.0 3961240.0329141007 2372875.901295338 706 2730
411 49.0 3964233.9494576673 2372600.6493058796 707 2731
412 37.0 3967227.887752808 2372325.4833876584 708 2732
413 81.0 3970221.8476066245 2372050.4035378257 709 2733
414 19.0 3973215.828826161 2371775.4097532285 710 2734
415 250.0 3979203.854590303 2371225.6803657445 712 2736
416 76.5 3982197.898748721 2370950.944755127 713 2737
417 13.0 3985191.963500486 2370676.295194292 714 2738
418 26.0 3988186.0486523644 2370401.731678673 715 2739
419 36.0 3991180.154011063 2370127.2542033885 716 2740
420 284.0 3994174.279383233 2369852.8627632903 717 2741
421 244.5 3997168.4245754667 2369578.5573529433 718 2742
422 103.0 4000162.5893942993 2369304.337966617 719 2743
423 38.0 4003156.7736462057 2369030.204598293 720 2744
424 53.0 4006150.977137603 2368756.1572416835 721 2745
425 9.0 4015133.7011120087 2367934.531174806 724 2748
426 36.0 4024116.5912670693 2367113.678959072 727 2751
427 201.5 4027110.924009517 2366840.233484013 728 2752
428 826.0 4030105.274440613 2366566.8739599735 729 2753
429 57.0 4033099.642366225 2366293.600378082 730 2754
430 3.0 4039088.429924148 2365747.3110038303 732 2756
431 3.0 4042082.8491678783 2365474.295192303 733 2757
432 29.0 4051066.206425304 2364655.763139116 736 2760
433 6.0 4069033.35129436 2363021.0172646563 742 2766
434 1.0 4072027.9289534246 2362748.8599937316 743 2767
435 4.0 3960974.6040873793 2369892.7096526143 745 2823
436 1.0 3966962.451027463 2369342.3272468564 746 2825
437 20.0 3969956.406882493 2369067.264940498 747 2826
438 16.5 3972950.384069886 2368792.2885611365 748 2827
439 6.0 3975944.38239635 2368517.398105391 749 2828
440 31.0 3978938.40166854 2368242.5935696047 750 2829
441 502.0 3981932.4416930536 2367967.8749498287 751 2830
442 77.0 3984926.502276431 2367693.2422418213 752 2831
443 273.0 3987920.583225157 2367418.695441074 753 2832
444 50.0 3990914.6843456603 2367144.234542775 754 2833
445 69.0 3993908.8054443095 2366869.8595418236 755 2834
446 52.0 3996902.946327417 2366595.570432851 756 2835
447 29.0 3999897.106801237 2366321.3672101805 757 2836
448 471.0 4002891.286671964 2366047.2498678593 758 2837
449 90.0 4005885.485745735 2365773.218399664 759 2838
450 23.0 4008879.703828627 2365499.2727990616 760 2839
451 40.0 4011873.9407266546 2365225.413059232 761 2840
452 103.0 4014868.1962457774 2364951.6391731054 762 2841
453 14.0 4026845.4006502153 2363857.402013546 766 2845
454 32.0 4029839.746362026 2363584.0572794257 767 2846
455 118.0 4032834.1095293867 2363310.7983504366 768 2847
456 22.0 4053795.1241123644 2361400.387591324 775 2854
457 4.0 4056789.6199176544 2361127.8147520865 776 2855
458 20.0 4059784.131425909 2360855.3276258963 777 2856
459 41.0 3972684.995168215 2365809.261889483 784 2920
460 194.0 3975678.988959657 2365534.3887647204 785 2921
461 105.0 3978673.0036629615 2365259.601422067 786 2922
462 25.0 3981667.0390844443 2364984.899857612 787 2923
463 822.0 3984661.0950303674 2364710.2840671954 788 2924
464 2380.0 3987655.1713069333 2364435.754046347 789 2925
465 305.0 3990649.26772029 2364161.309790316 790 2926
466 483.0 3993643.3840765273 2363886.951294077 791 2927
467 44.0 3996637.520181677 2363612.6785523067 792 2928
468 23.0 3999631.675841712 2363338.4915594026 793 2929
469 4.0 4002625.8508625478 2363064.390309466 794 2930
470 62.5 4005620.045050041 2362790.3747963198 795 2931
471 12.0 4008614.2582099875 2362516.4450135073 796 2932
472 12.0 4011608.490148125 2362242.600954281 797 2933
473 1.0 4014602.740670131 2361968.842611603 798 2934
474 80.5 4026579.924708253 2360874.6662557567 802 2938
475 58.0 4032568.6231736457 2360328.0921733202 804 2940
476 8.0 4035562.998336559 2360054.933625625 805 2941
477 114.5 4044546.2252081675 2359235.9718440203 808 2944
478 50.0 4047540.6673098435 2358963.155837706 809 2945
479 71.5 4068502.2060099076 2357055.840250789 816 2952
480 2753.5 3894583.9160791812 2370002.646481973 821 2987
481 945.5 3897577.294130975 2369725.5635887077 822 2988
482 3660.0 3900570.698085415 2369448.5663389433 823 2989
483 1092.0 3903564.127749862 2369171.6547362944 824 2990
484 182.5 3924518.8390898346 2367235.6718818787 825 2997
485 43.5 3933499.79603092 2366407.249894846 826 3000
486 49.5 3972419.662211628 2362826.330533667 827 3013
487 23.0 3975413.650999105 2362551.474803774 828 3014
488 10.0 3978407.6606646376 2362276.7047183877 829 3015
489 3.0 3981401.691014262 2362002.020273681 830 3016
490 2.0 3984395.741853959 2361727.421465533 831 3017
491 451.0 3987389.812989652 2361452.9082895415 832 3018
492 226.0 3990383.9042272083 2361178.4807410087 833 3019
493 744.5 3993378.015372438 2360904.138814974 834 3020
494 185.5 3996372.1462310925 2360629.882506176 835 3021
495 55.0 3999366.2966088657 2360355.7118090605 836 3022
496 45.0 4002360.4663113933 2360081.626717799 837 3023
497 22.0 4005354.6551442514 2359807.62722628 838 3024
498 5.0 4008348.862912958 2359533.713328099 839 3025
499 4.0 4014337.3344796877 2358986.1422847295 841 3027
